frame_id,scene_id,tier,toggle_state,p_A1,p_B1,p_C1,p_D1,p_E1,p_A2,p_B2,p_C2,p_D2,p_E2,p_A3a,p_B3a,p_C3a,p_D3a,p_E3a,p_A3b,p_B3b,p_C3b,p_D3b,p_E3b,g_A1,g_B1,g_C1,g_D1,g_E1,g_A2,g_B2,g_C2,g_D2,g_E2,g_A3a,g_B3a,g_C3a,g_D3a,g_E3a,g_A3b,g_B3b,g_C3b,g_D3b,g_E3b
off/scene08/L5__s20260819__0002.png,scene08,off,off,0.000293,0.000162,0.000277,0.000140,0.000197,0.001477,0.000579,0.000075,0.000037,0.000105,0.004859,0.000107,0.000019,0.000003,0.000089,0.002746,0.016749,0.000842,0.000834,0.000258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0003.png,scene08,off,off,0.002865,0.000591,0.000747,0.000435,0.000834,0.011851,0.016482,0.003831,0.003010,0.005419,0.109617,0.040659,0.021614,0.027088,0.037322,0.212127,0.214295,0.276628,0.175843,0.179820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0004.png,scene08,off,off,0.014839,0.004899,0.006368,0.004185,0.005465,0.081512,0.059553,0.058357,0.046090,0.059602,0.089427,0.024478,0.053278,0.086094,0.276442,0.020199,0.272386,0.081537,0.072191,0.018284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0005.png,scene08,off,off,0.001487,0.000543,0.000811,0.000661,0.000780,0.005384,0.004072,0.001887,0.000567,0.000762,0.007177,0.001334,0.000311,0.000103,0.000356,0.003109,0.005148,0.000878,0.000608,0.000533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0006.png,scene08,off,off,0.000310,0.000189,0.000247,0.000165,0.000228,0.000906,0.000752,0.000349,0.000141,0.000216,0.000374,0.000356,0.000075,0.000017,0.000074,0.001625,0.006966,0.002419,0.000605,0.000347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0007.png,scene08,off,off,0.000678,0.000702,0.000813,0.000669,0.000734,0.011528,0.017197,0.005260,0.001464,0.000694,0.006261,0.008163,0.007955,0.000408,0.000082,0.009374,0.018672,0.006091,0.000581,0.000924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0000.png,scene08,off,off,0.025048,0.009548,0.011185,0.014970,0.010877,0.025651,0.067887,0.067339,0.024763,0.003989,0.127961,0.228098,0.832323,0.580476,0.372658,0.328566,0.156068,0.139713,0.085927,0.123602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0001.png,scene08,off,off,0.001238,0.000540,0.001038,0.000686,0.002038,0.000619,0.000828,0.000646,0.000949,0.001385,0.003506,0.000207,0.000058,0.000018,0.000208,0.003711,0.004734,0.003683,0.001550,0.000326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0002.png,scene08,off,off,0.003332,0.001192,0.002218,0.001537,0.001648,0.008206,0.008822,0.002225,0.001039,0.001811,0.029093,0.001855,0.000727,0.000233,0.001489,0.003031,0.020685,0.002158,0.000714,0.000276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0003.png,scene08,off,off,0.013488,0.003103,0.003512,0.002599,0.002601,0.065895,0.060869,0.017459,0.025076,0.034378,0.173865,0.062320,0.089907,0.119882,0.369525,0.173168,0.370920,0.202324,0.259960,0.226382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0004.png,scene08,off,off,0.020573,0.006722,0.008114,0.006394,0.006595,0.034764,0.028508,0.021612,0.018521,0.036495,0.050681,0.013092,0.008886,0.020745,0.138836,0.014483,0.160134,0.023047,0.023788,0.009504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0005.png,scene08,off,off,0.000432,0.000117,0.000147,0.000106,0.000208,0.000247,0.000356,0.000209,0.000067,0.000063,0.000156,0.000026,0.000011,0.000006,0.000007,0.000024,0.000026,0.000117,0.000080,0.000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0006.png,scene08,off,off,0.004997,0.001316,0.001702,0.001790,0.003503,0.011469,0.011514,0.004854,0.004340,0.003693,0.027042,0.058727,0.183987,0.012069,0.036937,0.045432,0.079614,0.066241,0.023607,0.025418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0007.png,scene08,off,off,0.001355,0.000405,0.000463,0.000415,0.000951,0.012073,0.017514,0.007223,0.006299,0.005556,0.024175,0.026933,0.179273,0.034441,0.057536,0.017639,0.009850,0.035763,0.007557,0.025540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0000.png,scene20,off,off,0.050135,0.034324,0.037455,0.049754,0.020867,0.005074,0.005381,0.007517,0.003409,0.003027,0.002392,0.000616,0.000397,0.000290,0.001394,0.000364,0.000616,0.000359,0.000035,0.000138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0001.png,scene20,off,off,0.196944,0.205425,0.252297,0.291965,0.107102,0.016666,0.027490,0.065870,0.046629,0.033189,0.066123,0.007696,0.005585,0.002124,0.010820,0.026005,0.007072,0.004656,0.000769,0.002271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0002.png,scene20,off,off,0.015301,0.007826,0.010513,0.009229,0.008725,0.013415,0.014008,0.017538,0.012361,0.015938,0.043041,0.004154,0.009172,0.006562,0.028730,0.044207,0.020744,0.028241,0.020196,0.018299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0003.png,scene20,off,off,0.020582,0.013983,0.016983,0.020067,0.011805,0.000914,0.001623,0.002960,0.002229,0.002220,0.002891,0.000308,0.000469,0.000198,0.001307,0.000223,0.000064,0.000250,0.000059,0.000196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0004.png,scene20,off,off,0.004224,0.002711,0.002794,0.002678,0.003199,0.001653,0.002745,0.003744,0.003756,0.004120,0.001657,0.000161,0.000043,0.000027,0.000156,0.000753,0.002859,0.001923,0.000182,0.000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0005.png,scene20,off,off,0.096519,0.075302,0.097177,0.131543,0.025589,0.018938,0.041238,0.099149,0.015085,0.006280,0.013361,0.001816,0.001040,0.000221,0.000981,0.001811,0.000344,0.000034,0.000009,0.000259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0006.png,scene20,off,off,0.017146,0.007098,0.008233,0.008262,0.006853,0.047749,0.066273,0.048260,0.024121,0.012808,0.037099,0.005714,0.003372,0.000597,0.002717,0.000332,0.002603,0.000841,0.000098,0.000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0007.png,scene20,off,off,0.087977,0.081485,0.115466,0.162074,0.020301,0.042307,0.084820,0.436314,0.050321,0.024719,0.037342,0.009837,0.006590,0.001050,0.001652,0.404221,0.026325,0.001061,0.001389,0.032332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0000.png,scene20,off,off,0.009740,0.004234,0.004857,0.004945,0.002347,0.001420,0.004541,0.007252,0.003438,0.004909,0.026293,0.001645,0.001978,0.021882,0.090391,0.223925,0.158888,0.070312,0.063006,0.155024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0001.png,scene20,off,off,0.000788,0.000433,0.000677,0.000388,0.000505,0.000196,0.000616,0.001412,0.000837,0.000343,0.004901,0.001157,0.001792,0.001479,0.003384,0.047513,0.008240,0.040724,0.033977,0.036920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0002.png,scene20,off,off,0.000652,0.000431,0.000446,0.000151,0.000212,0.000536,0.002439,0.005808,0.003309,0.002416,0.000829,0.000684,0.001440,0.003324,0.006397,0.462720,0.036467,0.144690,0.248804,0.631840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0003.png,scene20,off,off,0.003952,0.002257,0.001786,0.001615,0.001134,0.000187,0.000319,0.000629,0.000497,0.000667,0.000994,0.000155,0.000181,0.001089,0.003702,0.004605,0.002384,0.005679,0.004809,0.009587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0004.png,scene20,off,off,0.000543,0.000366,0.000324,0.000133,0.000203,0.001510,0.001445,0.001199,0.001541,0.001493,0.000686,0.000145,0.000043,0.000238,0.000258,0.398095,0.470579,0.467585,0.527200,0.161134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0005.png,scene20,off,off,0.037706,0.025410,0.035768,0.020445,0.005098,0.007316,0.017586,0.084076,0.023930,0.011936,0.014818,0.016023,0.045277,0.112994,0.309232,0.588430,0.051367,0.006188,0.038243,0.638907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0006.png,scene20,off,off,0.000026,0.000007,0.000007,0.000003,0.000009,0.000444,0.000322,0.000097,0.000058,0.000067,0.000228,0.000253,0.000008,0.000032,0.000006,0.000763,0.000367,0.000551,0.000242,0.000498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0007.png,scene20,off,off,0.102263,0.119362,0.140191,0.122310,0.011165,0.007833,0.041494,0.254407,0.041214,0.020813,0.092286,0.005873,0.002896,0.009716,0.036162,0.968296,0.187065,0.045383,0.226324,0.893482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0000.png,scene20,off,off,0.025018,0.015776,0.020922,0.024618,0.016449,0.003308,0.002754,0.003274,0.003078,0.002948,0.005187,0.001095,0.000914,0.000560,0.001977,0.000866,0.000899,0.000550,0.000127,0.000308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0001.png,scene20,off,off,0.133631,0.128082,0.168053,0.195552,0.065673,0.018343,0.021119,0.033028,0.021725,0.020062,0.069271,0.007043,0.002642,0.001531,0.007063,0.008789,0.004956,0.004371,0.000631,0.001119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0002.png,scene20,off,off,0.022132,0.015390,0.018698,0.016114,0.012028,0.007351,0.007229,0.006617,0.004718,0.005941,0.011460,0.001045,0.001138,0.000903,0.004129,0.007231,0.003446,0.006323,0.002810,0.003705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0003.png,scene20,off,off,0.025440,0.016743,0.020377,0.021151,0.014289,0.002095,0.002140,0.003111,0.002516,0.002532,0.002570,0.000421,0.000725,0.000474,0.001682,0.000185,0.000103,0.000388,0.000129,0.000293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0004.png,scene20,off,off,0.002593,0.001321,0.001570,0.001367,0.001944,0.001085,0.000947,0.001317,0.001688,0.002369,0.000993,0.000190,0.000105,0.000079,0.000205,0.000715,0.001755,0.003151,0.001222,0.000178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0005.png,scene20,off,off,0.204104,0.253607,0.334711,0.359104,0.072400,0.030259,0.049357,0.111274,0.038143,0.024768,0.038892,0.006936,0.004679,0.001955,0.005838,0.008140,0.001444,0.000429,0.000163,0.002296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0006.png,scene20,off,off,0.011295,0.004805,0.006878,0.005996,0.005539,0.050736,0.033703,0.023071,0.016508,0.016895,0.047329,0.010346,0.006126,0.002781,0.005431,0.000993,0.003674,0.002382,0.000832,0.000527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0007.png,scene20,off,off,0.111410,0.119657,0.161641,0.193809,0.029196,0.004613,0.009457,0.037410,0.008900,0.005117,0.006430,0.000910,0.000268,0.000130,0.000334,0.044587,0.001807,0.000222,0.000383,0.004421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0000.png,sceneD3,off,off,0.000387,0.000129,0.000109,0.000064,0.000238,0.021652,0.020670,0.017674,0.026569,0.032356,0.002374,0.015531,0.024150,0.032651,0.083476,0.000610,0.004687,0.094064,0.072898,0.008567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0001.png,sceneD3,off,off,0.001118,0.000353,0.000425,0.000402,0.001652,0.008670,0.005828,0.003167,0.007621,0.009874,0.058896,0.088417,0.277365,0.089983,0.100593,0.355981,0.419840,0.732040,0.618178,0.122314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0002.png,sceneD3,off,off,0.005560,0.001344,0.001762,0.001155,0.001545,0.089440,0.175305,0.111684,0.094245,0.025575,0.094429,0.035105,0.230537,0.345721,0.435803,0.008073,0.043499,0.045306,0.072692,0.013882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0003.png,sceneD3,off,off,0.000575,0.000198,0.000215,0.000143,0.000256,0.007239,0.007780,0.008470,0.002845,0.002412,0.001606,0.001591,0.003089,0.006949,0.001504,0.000333,0.002256,0.070458,0.044340,0.001270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0004.png,sceneD3,off,off,0.000367,0.000117,0.000109,0.000050,0.000130,0.005154,0.003053,0.002301,0.001997,0.003126,0.000391,0.000090,0.000413,0.002094,0.009403,0.000389,0.000762,0.019119,0.041375,0.005563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0005.png,sceneD3,off,off,0.002503,0.000845,0.000901,0.000408,0.000519,0.026777,0.043050,0.056027,0.019978,0.019920,0.001663,0.000572,0.003366,0.022925,0.019058,0.004899,0.005625,0.132032,0.277774,0.042969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0006.png,sceneD3,off,off,0.000917,0.000243,0.000328,0.000177,0.000464,0.016681,0.014243,0.004550,0.002538,0.001984,0.013076,0.002105,0.003282,0.003497,0.012831,0.004215,0.008099,0.029876,0.019270,0.004358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0007.png,sceneD3,off,off,0.012581,0.003564,0.003347,0.002528,0.004398,0.067129,0.068190,0.116868,0.187495,0.408341,0.088022,0.070919,0.048143,0.541951,0.906041,0.008473,0.034380,0.789681,0.938164,0.133558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0000.png,sceneD3,off,off,0.001560,0.000486,0.000426,0.000289,0.000454,0.020646,0.032820,0.043444,0.066504,0.028112,0.002439,0.006870,0.067234,0.194268,0.176703,0.001163,0.002883,0.015947,0.049284,0.025591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0001.png,sceneD3,off,off,0.000217,0.000088,0.000093,0.000064,0.000352,0.001337,0.001027,0.000653,0.002079,0.003904,0.003141,0.005140,0.009842,0.001288,0.007868,0.058704,0.070096,0.442164,0.184679,0.041354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0002.png,sceneD3,off,off,0.001679,0.000503,0.000686,0.000309,0.000538,0.020705,0.025586,0.019633,0.015403,0.008374,0.006350,0.002770,0.065765,0.125599,0.085400,0.025429,0.046396,0.097818,0.167051,0.067778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0003.png,sceneD3,off,off,0.000504,0.000163,0.000152,0.000070,0.000126,0.002166,0.001769,0.002056,0.001045,0.001630,0.000454,0.000137,0.000344,0.003988,0.003938,0.000208,0.000603,0.062681,0.188914,0.007721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0004.png,sceneD3,off,off,0.000177,0.000063,0.000051,0.000023,0.000058,0.005021,0.004302,0.003103,0.002402,0.003083,0.000325,0.000150,0.000551,0.004498,0.004967,0.000396,0.001382,0.027280,0.032361,0.005083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0005.png,sceneD3,off,off,0.008629,0.002851,0.002949,0.001351,0.001155,0.070978,0.160699,0.236173,0.107465,0.084612,0.005007,0.001372,0.014793,0.120067,0.099795,0.011014,0.006533,0.050445,0.395234,0.176228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0006.png,sceneD3,off,off,0.001196,0.000344,0.000344,0.000146,0.000345,0.033922,0.041529,0.021197,0.016481,0.012934,0.006410,0.001515,0.009152,0.040624,0.050898,0.005310,0.009985,0.048736,0.139230,0.037578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0007.png,sceneD3,off,off,0.000631,0.000227,0.000200,0.000155,0.000299,0.000792,0.001252,0.001367,0.001573,0.005991,0.001181,0.000095,0.000043,0.000385,0.008483,0.000539,0.000214,0.001930,0.015025,0.005077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0000.png,sceneD3,off,off,0.000530,0.000168,0.000153,0.000107,0.000290,0.006793,0.008014,0.009300,0.013915,0.010588,0.003493,0.003444,0.016396,0.038161,0.050814,0.000250,0.001128,0.015276,0.015177,0.001977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0001.png,sceneD3,off,off,0.000703,0.000257,0.000325,0.000296,0.001100,0.002159,0.001924,0.002165,0.005134,0.008054,0.016392,0.021785,0.072910,0.022126,0.038916,0.126930,0.114945,0.374424,0.443531,0.056697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0002.png,sceneD3,off,off,0.002599,0.000676,0.000926,0.000582,0.000788,0.025803,0.047106,0.039078,0.028926,0.007442,0.021700,0.013837,0.152140,0.208130,0.135409,0.005216,0.016665,0.029761,0.047911,0.013162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0003.png,sceneD3,off,off,0.000164,0.000050,0.000062,0.000055,0.000144,0.000962,0.001053,0.000674,0.000184,0.000090,0.001523,0.001462,0.001203,0.000400,0.000105,0.000139,0.001678,0.022787,0.002603,0.000059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0004.png,sceneD3,off,off,0.000383,0.000102,0.000105,0.000066,0.000101,0.002220,0.002244,0.001792,0.001059,0.000802,0.000397,0.000103,0.000393,0.000985,0.002209,0.000092,0.000097,0.000499,0.000741,0.000566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0005.png,sceneD3,off,off,0.001423,0.000545,0.000559,0.000277,0.000261,0.004334,0.006191,0.009742,0.003462,0.003941,0.000445,0.000065,0.000336,0.003147,0.003350,0.006555,0.005262,0.042179,0.217130,0.037033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0006.png,sceneD3,off,off,0.000851,0.000200,0.000270,0.000162,0.000423,0.016716,0.017766,0.006619,0.003040,0.001446,0.015625,0.002108,0.005816,0.004619,0.009262,0.004121,0.007358,0.017981,0.015706,0.003495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0007.png,sceneD3,off,off,0.001028,0.000270,0.000217,0.000209,0.000612,0.001770,0.001596,0.002832,0.007078,0.028607,0.011220,0.001500,0.000874,0.032050,0.175329,0.001829,0.007948,0.359389,0.675525,0.009192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/scene08/L0__s20260819__0000.png,scene08,V,on,0.225422,0.134985,0.128519,0.201622,0.167987,0.283165,0.498957,0.214223,0.336644,0.131306,0.971209,0.663594,0.981508,0.862652,0.973979,0.955453,0.766877,0.797618,0.500395,0.832410,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0001.png,scene08,V,on,0.044494,0.017528,0.015606,0.018747,0.041784,0.702112,0.719595,0.367326,0.521121,0.587053,0.990601,0.906961,0.875761,0.843937,0.971255,0.760961,0.719025,0.872672,0.767221,0.599088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0002.png,scene08,V,on,0.089947,0.021330,0.016556,0.019738,0.054962,0.844469,0.874669,0.460496,0.734272,0.800617,0.974773,0.769327,0.843422,0.885954,0.987862,0.867218,0.905790,0.967266,0.934121,0.850916,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0003.png,scene08,H_weak,on,0.002411,0.000433,0.000550,0.000626,0.001524,0.088396,0.061108,0.007225,0.016004,0.016769,0.336827,0.148727,0.342073,0.312631,0.121136,0.367860,0.628143,0.827484,0.407887,0.303672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
on/scene08/L0__s20260819__0004.png,scene08,V,on,0.028166,0.009155,0.009437,0.009323,0.012594,0.073062,0.066781,0.020269,0.026366,0.055643,0.536021,0.069574,0.138560,0.300271,0.700271,0.338911,0.764671,0.665859,0.545373,0.198993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
on/scene08/L0__s20260819__0005.png,scene08,V,on,0.068067,0.023779,0.022510,0.017039,0.017736,0.762631,0.641218,0.558835,0.655283,0.766460,0.777539,0.778129,0.871962,0.983413,0.962668,0.181556,0.327074,0.876054,0.855366,0.518692,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0006.png,scene08,V,on,0.010187,0.002000,0.001813,0.002491,0.011711,0.074508,0.074299,0.006077,0.038839,0.067288,0.666934,0.286327,0.713023,0.284525,0.971677,0.899086,0.870822,0.964572,0.865000,0.936620,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0007.png,scene08,V,on,0.001392,0.000186,0.000196,0.000267,0.003014,0.103867,0.123569,0.002951,0.045424,0.069198,0.957309,0.589229,0.956977,0.767962,0.968706,0.946128,0.823998,0.996480,0.879226,0.935010,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
