frame_id,scene_id,tier,toggle_state,p_A1,p_B1,p_C1,p_D1,p_E1,p_A2,p_B2,p_C2,p_D2,p_E2,p_A3a,p_B3a,p_C3a,p_D3a,p_E3a,p_A3b,p_B3b,p_C3b,p_D3b,p_E3b,g_A1,g_B1,g_C1,g_D1,g_E1,g_A2,g_B2,g_C2,g_D2,g_E2,g_A3a,g_B3a,g_C3a,g_D3a,g_E3a,g_A3b,g_B3b,g_C3b,g_D3b,g_E3b
off/scene08/L5__s20260819__0003.png,scene08,off,off,0.000167,0.000065,0.000108,0.000114,0.000184,0.002825,0.000520,0.000808,0.001022,0.000382,0.460696,0.374381,0.170951,0.007987,0.003908,0.097495,0.246428,0.216184,0.070286,0.016108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0004.png,scene08,off,off,0.033518,0.030624,0.074919,0.045243,0.087123,0.223485,0.114635,0.149255,0.224808,0.173869,0.124575,0.051093,0.076862,0.040889,0.052045,0.129921,0.277330,0.160599,0.100366,0.029166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0005.png,scene08,off,off,0.001789,0.001096,0.004289,0.002404,0.005109,0.012900,0.005410,0.010746,0.009001,0.003844,0.035757,0.014501,0.006258,0.001070,0.002229,0.090315,0.319469,0.139477,0.045884,0.011725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0006.png,scene08,off,off,0.000815,0.000364,0.000998,0.000652,0.002140,0.004717,0.002183,0.002166,0.002603,0.003719,0.003647,0.001867,0.006232,0.005353,0.005983,0.011548,0.075811,0.074176,0.070694,0.009732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0007.png,scene08,off,off,0.000106,0.000044,0.000082,0.000093,0.000112,0.000579,0.000198,0.000553,0.000411,0.000184,0.003822,0.006502,0.002625,0.000180,0.000121,0.025664,0.064734,0.019080,0.006285,0.007258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0000.png,scene08,off,off,0.006405,0.003552,0.004755,0.005563,0.008869,0.094733,0.095308,0.160713,0.174666,0.081457,0.074982,0.087287,0.115455,0.071327,0.047964,0.286592,0.574982,0.487939,0.329486,0.211997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0001.png,scene08,off,off,0.002143,0.000722,0.002971,0.001564,0.005225,0.019926,0.010898,0.014873,0.015430,0.011517,0.030658,0.020139,0.036312,0.015842,0.018611,0.092354,0.587574,0.497185,0.383302,0.043984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0002.png,scene08,off,off,0.000698,0.000265,0.001045,0.000574,0.002419,0.002760,0.000672,0.000651,0.000989,0.001524,0.003507,0.000516,0.001097,0.001672,0.006381,0.014471,0.115742,0.094054,0.077254,0.005976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0003.png,scene08,off,off,0.000323,0.000137,0.000228,0.000209,0.000378,0.004799,0.001571,0.003810,0.003533,0.001592,0.057662,0.045071,0.023048,0.003032,0.002605,0.062404,0.211466,0.100294,0.078812,0.038638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0004.png,scene08,off,off,0.032906,0.027440,0.060359,0.035952,0.071797,0.254453,0.223251,0.271716,0.371912,0.265892,0.095977,0.088927,0.189610,0.162949,0.145232,0.112121,0.339255,0.338450,0.302523,0.076527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0005.png,scene08,off,off,0.002039,0.001190,0.002592,0.002033,0.004526,0.056804,0.034417,0.049517,0.051161,0.021221,0.234075,0.291636,0.227838,0.036154,0.023794,0.296151,0.828311,0.745738,0.469087,0.096210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0006.png,scene08,off,off,0.000509,0.000185,0.000459,0.000360,0.001232,0.003009,0.001693,0.001596,0.002080,0.001979,0.003009,0.001711,0.005670,0.004920,0.004763,0.010203,0.059278,0.069790,0.057545,0.007817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0007.png,scene08,off,off,0.000272,0.000133,0.000429,0.000293,0.000776,0.001929,0.000545,0.001153,0.001001,0.000435,0.005727,0.002500,0.001655,0.000216,0.000193,0.009795,0.054936,0.024479,0.007929,0.001437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0000.png,scene20,off,off,0.005279,0.004861,0.011417,0.007582,0.019272,0.009741,0.013705,0.018550,0.020211,0.016357,0.004119,0.003843,0.008860,0.007468,0.004353,0.009568,0.009587,0.013077,0.008326,0.004166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0001.png,scene20,off,off,0.000050,0.000032,0.000089,0.000024,0.000133,0.000091,0.000040,0.000025,0.000072,0.000063,0.000185,0.000018,0.000106,0.000088,0.000040,0.005683,0.003923,0.006200,0.003579,0.001377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0002.png,scene20,off,off,0.000123,0.000059,0.000205,0.000056,0.000285,0.000168,0.000031,0.000026,0.000079,0.000133,0.000568,0.000015,0.000112,0.000118,0.000130,0.018289,0.024848,0.032948,0.019090,0.003601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0003.png,scene20,off,off,0.011784,0.008681,0.019812,0.014464,0.032580,0.015633,0.028556,0.033233,0.045370,0.044576,0.007746,0.003577,0.015953,0.025477,0.020558,0.016380,0.017087,0.030830,0.027745,0.013788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0004.png,scene20,off,off,0.000210,0.000140,0.000391,0.000198,0.000549,0.001283,0.001130,0.001009,0.001442,0.001339,0.000616,0.000282,0.000542,0.000327,0.000213,0.018546,0.038305,0.031549,0.008627,0.004410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0005.png,scene20,off,off,0.000113,0.000073,0.000242,0.000067,0.000274,0.000248,0.000054,0.000051,0.000124,0.000124,0.002428,0.000138,0.000317,0.000119,0.000085,0.032476,0.040819,0.032677,0.009496,0.003187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0006.png,scene20,off,off,0.000002,0.000001,0.000002,0.000001,0.000005,0.000003,0.000001,0.000000,0.000001,0.000001,0.000012,0.000001,0.000008,0.000004,0.000002,0.000447,0.001233,0.002704,0.000723,0.000072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0007.png,scene20,off,off,0.003812,0.004196,0.010847,0.005124,0.014080,0.012403,0.012095,0.015423,0.022680,0.011758,0.006633,0.002908,0.004882,0.003018,0.001941,0.033188,0.049361,0.033895,0.015194,0.007029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0000.png,scene20,off,off,0.000475,0.000355,0.000544,0.000463,0.001013,0.001043,0.001387,0.002010,0.001797,0.001187,0.000909,0.000944,0.004261,0.003099,0.002157,0.012692,0.018020,0.013681,0.011119,0.009620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0001.png,scene20,off,off,0.000041,0.000021,0.000048,0.000013,0.000067,0.000062,0.000019,0.000012,0.000032,0.000023,0.000247,0.000012,0.000055,0.000038,0.000033,0.012922,0.010840,0.011072,0.004582,0.002152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0002.png,scene20,off,off,0.000014,0.000005,0.000012,0.000003,0.000017,0.000017,0.000003,0.000002,0.000006,0.000006,0.000158,0.000004,0.000025,0.000019,0.000023,0.022629,0.024411,0.020048,0.010311,0.004084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0003.png,scene20,off,off,0.005841,0.004219,0.010213,0.008622,0.014828,0.010541,0.020594,0.027175,0.035207,0.021449,0.002905,0.002525,0.016999,0.028514,0.021151,0.014254,0.011553,0.017461,0.016392,0.014619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0004.png,scene20,off,off,0.000205,0.000134,0.000389,0.000206,0.000484,0.001626,0.001206,0.001250,0.001607,0.001226,0.000759,0.000312,0.000631,0.000449,0.000425,0.024191,0.049905,0.031424,0.010894,0.007799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0005.png,scene20,off,off,0.000036,0.000020,0.000055,0.000016,0.000061,0.000058,0.000008,0.000007,0.000018,0.000017,0.001273,0.000039,0.000060,0.000020,0.000038,0.033280,0.022763,0.010107,0.003483,0.002598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0006.png,scene20,off,off,0.000003,0.000001,0.000003,0.000001,0.000008,0.000006,0.000002,0.000001,0.000002,0.000003,0.000009,0.000002,0.000014,0.000012,0.000007,0.000406,0.000944,0.001879,0.000669,0.000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0007.png,scene20,off,off,0.001003,0.001008,0.001876,0.000961,0.002127,0.004639,0.003673,0.004769,0.006382,0.002576,0.007918,0.002373,0.003557,0.001600,0.001545,0.123477,0.204976,0.065342,0.031450,0.029833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0000.png,scene20,off,off,0.005968,0.004985,0.014067,0.008679,0.023656,0.008391,0.009813,0.014052,0.016137,0.013305,0.003604,0.002078,0.004858,0.004185,0.003325,0.009775,0.011140,0.013823,0.008601,0.003843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0001.png,scene20,off,off,0.000098,0.000055,0.000163,0.000047,0.000245,0.000183,0.000067,0.000044,0.000132,0.000140,0.000393,0.000027,0.000158,0.000143,0.000089,0.010063,0.008496,0.011679,0.006789,0.002566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0002.png,scene20,off,off,0.000352,0.000175,0.000654,0.000203,0.000855,0.000587,0.000122,0.000113,0.000331,0.000521,0.001680,0.000046,0.000284,0.000299,0.000385,0.035611,0.046302,0.048558,0.029163,0.007273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0003.png,scene20,off,off,0.022348,0.016581,0.042936,0.028751,0.059529,0.038277,0.061932,0.075724,0.107119,0.095508,0.015826,0.005058,0.018083,0.027656,0.027434,0.037000,0.040285,0.054544,0.041101,0.023532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0004.png,scene20,off,off,0.000246,0.000163,0.000496,0.000241,0.000703,0.000872,0.000764,0.000702,0.001056,0.001022,0.000258,0.000086,0.000170,0.000162,0.000154,0.014831,0.040837,0.036826,0.011550,0.005763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0005.png,scene20,off,off,0.000211,0.000130,0.000472,0.000135,0.000514,0.000528,0.000100,0.000104,0.000257,0.000298,0.004623,0.000186,0.000436,0.000186,0.000195,0.049386,0.063390,0.046588,0.015909,0.006078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0006.png,scene20,off,off,0.000003,0.000001,0.000004,0.000001,0.000008,0.000005,0.000001,0.000000,0.000001,0.000003,0.000016,0.000001,0.000007,0.000005,0.000003,0.000725,0.001637,0.002791,0.001132,0.000155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0007.png,scene20,off,off,0.020738,0.022729,0.060781,0.028415,0.068065,0.059807,0.052858,0.082929,0.126083,0.066784,0.027969,0.006880,0.014329,0.011501,0.009604,0.072897,0.098885,0.068626,0.044126,0.022545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0000.png,sceneD3,off,off,0.000323,0.000200,0.000854,0.000610,0.000938,0.004226,0.001664,0.001472,0.001833,0.001527,0.034868,0.009013,0.010122,0.000930,0.003845,0.171466,0.550092,0.395554,0.068222,0.008233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0001.png,sceneD3,off,off,0.003518,0.002816,0.007984,0.005584,0.010779,0.023013,0.009441,0.006832,0.010688,0.016054,0.037646,0.011624,0.019548,0.009924,0.020858,0.066370,0.185611,0.238887,0.061388,0.012121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0002.png,sceneD3,off,off,0.000289,0.000105,0.000689,0.000317,0.000942,0.001545,0.001867,0.002101,0.001723,0.000886,0.004724,0.003707,0.022665,0.003616,0.002864,0.009198,0.033847,0.049804,0.021788,0.002452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0003.png,sceneD3,off,off,0.003108,0.001631,0.006502,0.003886,0.008780,0.029542,0.020649,0.020354,0.023237,0.011241,0.041600,0.036636,0.118716,0.023113,0.009796,0.031411,0.135739,0.179602,0.047742,0.004045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0004.png,sceneD3,off,off,0.000300,0.000175,0.000824,0.000480,0.000944,0.001830,0.001222,0.001139,0.001348,0.000915,0.008548,0.001395,0.004973,0.001564,0.005448,0.032122,0.183844,0.197952,0.060200,0.004909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0005.png,sceneD3,off,off,0.000921,0.000519,0.001625,0.001402,0.002512,0.003616,0.004774,0.005395,0.005554,0.002765,0.007842,0.003830,0.018834,0.009627,0.012982,0.011319,0.018749,0.023156,0.019448,0.006403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0006.png,sceneD3,off,off,0.000817,0.000450,0.001852,0.001093,0.002133,0.004490,0.004516,0.004910,0.005107,0.002030,0.014775,0.003595,0.010586,0.002782,0.006031,0.052555,0.116874,0.068222,0.031984,0.006970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0007.png,sceneD3,off,off,0.016960,0.012993,0.022943,0.020608,0.036844,0.248970,0.295024,0.297409,0.344054,0.232512,0.273656,0.402007,0.564036,0.309293,0.250891,0.395739,0.765379,0.785690,0.638524,0.238174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0000.png,sceneD3,off,off,0.000072,0.000040,0.000189,0.000130,0.000230,0.000755,0.000345,0.000342,0.000328,0.000221,0.003089,0.001103,0.000760,0.000096,0.000415,0.067984,0.381479,0.228989,0.023005,0.002249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0001.png,sceneD3,off,off,0.000678,0.000539,0.001995,0.001368,0.002885,0.006713,0.003770,0.003218,0.003942,0.002911,0.004517,0.002568,0.002763,0.000934,0.001277,0.027368,0.075714,0.053978,0.007647,0.001842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0002.png,sceneD3,off,off,0.000183,0.000059,0.000296,0.000138,0.000367,0.001555,0.002293,0.002734,0.001868,0.000980,0.008227,0.004953,0.028659,0.006940,0.009294,0.079650,0.387039,0.480788,0.331543,0.045532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0003.png,sceneD3,off,off,0.000901,0.000361,0.000935,0.000610,0.001349,0.033356,0.040582,0.045399,0.036777,0.015228,0.085160,0.191339,0.358341,0.072961,0.034194,0.502775,0.938189,0.955118,0.819888,0.247287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0004.png,sceneD3,off,off,0.000006,0.000003,0.000017,0.000011,0.000028,0.000015,0.000019,0.000012,0.000011,0.000007,0.000029,0.000025,0.000093,0.000045,0.000079,0.000904,0.005355,0.022868,0.004417,0.000303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0005.png,sceneD3,off,off,0.001524,0.000866,0.001851,0.001614,0.002663,0.028809,0.053728,0.064559,0.060594,0.020185,0.110852,0.115723,0.215576,0.086290,0.088733,0.395768,0.668956,0.566239,0.430879,0.221563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0006.png,sceneD3,off,off,0.000107,0.000046,0.000182,0.000114,0.000231,0.001179,0.001416,0.001382,0.001086,0.000350,0.003892,0.001556,0.001967,0.000543,0.001351,0.073590,0.245441,0.100678,0.034915,0.007161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0007.png,sceneD3,off,off,0.002559,0.001754,0.003672,0.003019,0.006614,0.026353,0.030357,0.033782,0.038106,0.018836,0.024123,0.032028,0.034279,0.020724,0.018520,0.122993,0.385527,0.331118,0.152796,0.039918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0000.png,sceneD3,off,off,0.000090,0.000052,0.000220,0.000189,0.000360,0.000424,0.000268,0.000281,0.000289,0.000177,0.001584,0.000996,0.000874,0.000158,0.000339,0.012078,0.041374,0.029556,0.006000,0.001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0001.png,sceneD3,off,off,0.000453,0.000377,0.001246,0.000987,0.002410,0.001951,0.001294,0.000969,0.001447,0.001371,0.001540,0.000892,0.001366,0.000769,0.001094,0.005203,0.014894,0.020988,0.005726,0.001163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0002.png,sceneD3,off,off,0.000025,0.000009,0.000066,0.000029,0.000116,0.000044,0.000061,0.000054,0.000041,0.000023,0.000083,0.000098,0.000441,0.000094,0.000080,0.000635,0.001850,0.003255,0.001364,0.000205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0003.png,sceneD3,off,off,0.000132,0.000074,0.000431,0.000249,0.000806,0.000181,0.000238,0.000199,0.000168,0.000062,0.000076,0.000101,0.000308,0.000089,0.000039,0.000233,0.000709,0.001712,0.000296,0.000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0004.png,sceneD3,off,off,0.000041,0.000024,0.000155,0.000093,0.000239,0.000098,0.000097,0.000076,0.000073,0.000039,0.000142,0.000055,0.000231,0.000081,0.000139,0.000648,0.003594,0.008101,0.001735,0.000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0005.png,sceneD3,off,off,0.000040,0.000023,0.000094,0.000086,0.000179,0.000049,0.000085,0.000070,0.000053,0.000023,0.000046,0.000050,0.000201,0.000079,0.000062,0.000203,0.000330,0.000634,0.000313,0.000077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0006.png,sceneD3,off,off,0.000032,0.000016,0.000090,0.000056,0.000149,0.000045,0.000058,0.000048,0.000041,0.000017,0.000057,0.000031,0.000095,0.000034,0.000044,0.000454,0.000752,0.000796,0.000377,0.000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0007.png,sceneD3,off,off,0.003861,0.002689,0.005694,0.005569,0.013098,0.018108,0.031087,0.029506,0.040447,0.015821,0.008454,0.012176,0.014307,0.015208,0.013841,0.010685,0.029203,0.036475,0.024616,0.006119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/scene08/L0__s20260819__0000.png,scene08,V,on,0.032056,0.023918,0.021640,0.026663,0.031663,0.804600,0.831430,0.862105,0.899841,0.790459,0.882325,0.973975,0.992177,0.938316,0.815947,0.897031,0.948418,0.954241,0.887899,0.892207,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0001.png,scene08,V,on,0.008368,0.005223,0.007637,0.007115,0.015005,0.723236,0.729172,0.539266,0.659908,0.490033,0.705235,0.975185,0.984493,0.859234,0.619788,0.805923,0.983817,0.996847,0.970426,0.759038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0002.png,scene08,V,on,0.004585,0.003306,0.004232,0.004121,0.007240,0.867137,0.884717,0.758676,0.855694,0.714389,0.483107,0.966628,0.990827,0.909772,0.751315,0.914866,0.996337,0.999510,0.997355,0.965257,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0003.png,scene08,H_weak,on,0.000567,0.000217,0.000166,0.000187,0.000295,0.025253,0.010803,0.018185,0.022023,0.008176,0.590138,0.812183,0.806606,0.127345,0.029553,0.493332,0.776741,0.727831,0.589062,0.430650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
on/scene08/L0__s20260819__0004.png,scene08,V,on,0.038577,0.024897,0.034177,0.027353,0.055269,0.771343,0.708179,0.621873,0.757246,0.627131,0.364998,0.790168,0.940989,0.799849,0.449496,0.335377,0.821829,0.929011,0.828447,0.344206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
on/scene08/L0__s20260819__0005.png,scene08,V,on,0.029571,0.027918,0.038982,0.038184,0.075828,0.975172,0.987527,0.980072,0.990271,0.954062,0.474924,0.985125,0.996098,0.973894,0.806286,0.566573,0.946068,0.995062,0.981938,0.748334,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0006.png,scene08,V,on,0.005196,0.003627,0.002912,0.003744,0.005642,0.480113,0.605276,0.662932,0.674755,0.404789,0.817254,0.979674,0.991354,0.957412,0.795464,0.960967,0.990933,0.994127,0.983064,0.965861,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0007.png,scene08,V,on,0.002209,0.001603,0.000905,0.001270,0.001391,0.237204,0.192597,0.364915,0.372927,0.133124,0.943387,0.980129,0.980553,0.751562,0.385823,0.908476,0.920612,0.863281,0.852074,0.913606,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
