frame_id,scene_id,tier,toggle_state,p_A1,p_B1,p_C1,p_D1,p_E1,p_A2,p_B2,p_C2,p_D2,p_E2,p_A3a,p_B3a,p_C3a,p_D3a,p_E3a,p_A3b,p_B3b,p_C3b,p_D3b,p_E3b,g_A1,g_B1,g_C1,g_D1,g_E1,g_A2,g_B2,g_C2,g_D2,g_E2,g_A3a,g_B3a,g_C3a,g_D3a,g_E3a,g_A3b,g_B3b,g_C3b,g_D3b,g_E3b
off/scene20/L0__s20260819__0000.png,scene20,off,off,0.000121,0.000037,0.000030,0.000023,0.000052,0.000007,0.000020,0.000033,0.000013,0.000010,0.000003,0.000002,0.000002,0.000010,0.000011,0.000014,0.000004,0.000110,0.000144,0.000161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0001.png,scene20,off,off,0.000048,0.000017,0.000019,0.000009,0.000029,0.000007,0.000016,0.000042,0.000011,0.000005,0.000007,0.000001,0.000001,0.000001,0.000002,0.000556,0.000059,0.000326,0.000203,0.000698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0002.png,scene20,off,off,0.000001,0.000000,0.000000,0.000000,0.000001,0.000001,0.000003,0.000002,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000066,0.000016,0.000472,0.000241,0.000146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0003.png,scene20,off,off,0.000043,0.000011,0.000008,0.000005,0.000016,0.000000,0.000002,0.000004,0.000002,0.000003,0.000001,0.000000,0.000003,0.000011,0.000011,0.000003,0.000000,0.000039,0.000098,0.000143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0004.png,scene20,off,off,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000053,0.000029,0.000572,0.000614,0.000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0005.png,scene20,off,off,0.000153,0.000043,0.000060,0.000032,0.000059,0.000099,0.000219,0.000640,0.000084,0.000032,0.000329,0.000190,0.000190,0.000075,0.000322,0.031656,0.000878,0.000200,0.000299,0.023665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0006.png,scene20,off,off,0.000001,0.000000,0.000000,0.000000,0.000001,0.000004,0.000008,0.000004,0.000002,0.000002,0.000002,0.000001,0.000000,0.000000,0.000000,0.000152,0.000129,0.000615,0.000433,0.000354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0007.png,scene20,off,off,0.000191,0.000114,0.000135,0.000107,0.000056,0.000270,0.000840,0.013362,0.000423,0.000144,0.000127,0.000067,0.000085,0.000015,0.000008,0.254089,0.001052,0.000556,0.003109,0.176308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0000.png,scene20,off,off,0.002279,0.000957,0.000969,0.000711,0.000765,0.000180,0.000839,0.001462,0.000558,0.000637,0.000600,0.000045,0.000096,0.001162,0.004462,0.007411,0.001529,0.006423,0.006314,0.019635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0001.png,scene20,off,off,0.000395,0.000174,0.000240,0.000084,0.000172,0.000051,0.000108,0.000160,0.000084,0.000042,0.000264,0.000032,0.000048,0.000081,0.000361,0.024024,0.001983,0.012255,0.017424,0.050344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0002.png,scene20,off,off,0.000069,0.000032,0.000035,0.000008,0.000040,0.000064,0.000250,0.000245,0.000126,0.000096,0.000097,0.000014,0.000019,0.000040,0.000223,0.058654,0.003884,0.028689,0.037089,0.129436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0003.png,scene20,off,off,0.000123,0.000049,0.000035,0.000024,0.000061,0.000002,0.000008,0.000019,0.000011,0.000013,0.000003,0.000001,0.000002,0.000015,0.000018,0.000019,0.000004,0.000210,0.000222,0.000260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0004.png,scene20,off,off,0.000012,0.000005,0.000004,0.000001,0.000009,0.000012,0.000017,0.000011,0.000015,0.000018,0.000004,0.000001,0.000000,0.000001,0.000001,0.006022,0.002622,0.016741,0.021833,0.005239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0005.png,scene20,off,off,0.002119,0.000776,0.001148,0.000466,0.000515,0.000349,0.000625,0.001508,0.000421,0.000216,0.001763,0.000975,0.002393,0.003074,0.017515,0.433197,0.018058,0.002778,0.008715,0.408984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0006.png,scene20,off,off,0.000002,0.000000,0.000000,0.000000,0.000001,0.000010,0.000013,0.000004,0.000002,0.000003,0.000010,0.000006,0.000000,0.000001,0.000001,0.000505,0.000154,0.000476,0.000287,0.000478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0007.png,scene20,off,off,0.008167,0.007766,0.010251,0.006363,0.001497,0.002762,0.012224,0.127900,0.007525,0.002470,0.008343,0.000732,0.001230,0.000801,0.002430,0.920902,0.016239,0.014018,0.087832,0.887648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0000.png,scene20,off,off,0.000060,0.000018,0.000015,0.000012,0.000028,0.000004,0.000009,0.000012,0.000005,0.000004,0.000002,0.000001,0.000001,0.000003,0.000002,0.000004,0.000001,0.000029,0.000041,0.000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0001.png,scene20,off,off,0.000110,0.000043,0.000047,0.000026,0.000049,0.000009,0.000021,0.000030,0.000005,0.000002,0.000007,0.000001,0.000000,0.000000,0.000000,0.000084,0.000012,0.000059,0.000011,0.000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0002.png,scene20,off,off,0.000006,0.000002,0.000002,0.000000,0.000004,0.000001,0.000003,0.000004,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000021,0.000003,0.000144,0.000065,0.000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0003.png,scene20,off,off,0.000036,0.000009,0.000006,0.000005,0.000013,0.000000,0.000002,0.000003,0.000001,0.000002,0.000000,0.000000,0.000001,0.000004,0.000002,0.000000,0.000000,0.000009,0.000018,0.000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0004.png,scene20,off,off,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000032,0.000014,0.000356,0.000319,0.000077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0005.png,scene20,off,off,0.000227,0.000089,0.000134,0.000072,0.000105,0.000092,0.000302,0.000708,0.000109,0.000031,0.000430,0.000232,0.000067,0.000023,0.000064,0.015531,0.000435,0.000209,0.000091,0.006261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0006.png,scene20,off,off,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000003,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000073,0.000034,0.000204,0.000089,0.000094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0007.png,scene20,off,off,0.000591,0.000475,0.000553,0.000447,0.000133,0.000057,0.000183,0.001540,0.000108,0.000025,0.000034,0.000010,0.000004,0.000001,0.000001,0.012691,0.000025,0.000017,0.000151,0.008187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0000.png,sceneD3,off,off,0.000109,0.000029,0.000025,0.000013,0.000090,0.010007,0.015408,0.016514,0.021780,0.004683,0.002587,0.044910,0.022172,0.007162,0.015295,0.000127,0.001793,0.030691,0.014925,0.001332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0001.png,sceneD3,off,off,0.000404,0.000102,0.000113,0.000112,0.000632,0.002259,0.002802,0.001182,0.002372,0.001565,0.049146,0.135039,0.231059,0.053565,0.048127,0.237574,0.375411,0.702830,0.589234,0.056910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0002.png,sceneD3,off,off,0.002611,0.000608,0.000792,0.000521,0.001005,0.029362,0.049800,0.033688,0.033518,0.017875,0.038513,0.009392,0.055719,0.121678,0.208252,0.004119,0.020718,0.018731,0.045785,0.012276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0003.png,sceneD3,off,off,0.000496,0.000187,0.000182,0.000119,0.000237,0.001708,0.003138,0.006786,0.001904,0.001621,0.000335,0.000500,0.001733,0.003475,0.000597,0.000030,0.000307,0.014516,0.008164,0.000461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0004.png,sceneD3,off,off,0.000105,0.000025,0.000020,0.000011,0.000053,0.000861,0.000817,0.000811,0.000620,0.000484,0.000124,0.000076,0.000281,0.000662,0.001544,0.000016,0.000069,0.002265,0.002852,0.000302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0005.png,sceneD3,off,off,0.000539,0.000179,0.000190,0.000085,0.000168,0.005726,0.009820,0.016487,0.005225,0.005054,0.000387,0.000205,0.000645,0.002567,0.002667,0.003819,0.004011,0.087051,0.231163,0.041053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0006.png,sceneD3,off,off,0.000481,0.000124,0.000135,0.000083,0.000301,0.006013,0.006501,0.002825,0.001735,0.001325,0.004659,0.001048,0.001200,0.001533,0.003597,0.000704,0.003166,0.019364,0.014308,0.001398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0007.png,sceneD3,off,off,0.006174,0.002687,0.002142,0.001577,0.002581,0.038170,0.051999,0.112144,0.126210,0.258356,0.047607,0.069938,0.039104,0.328357,0.695594,0.002721,0.012092,0.649544,0.903052,0.079970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0000.png,sceneD3,off,off,0.000297,0.000069,0.000067,0.000043,0.000161,0.006446,0.013887,0.016058,0.025763,0.004309,0.001005,0.047494,0.202498,0.074942,0.053007,0.000783,0.004009,0.022853,0.018332,0.009442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0001.png,sceneD3,off,off,0.000228,0.000066,0.000064,0.000052,0.000375,0.000728,0.000816,0.000324,0.001018,0.001164,0.005797,0.027511,0.066052,0.007106,0.020742,0.073141,0.111990,0.626922,0.381714,0.057247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0002.png,sceneD3,off,off,0.001616,0.000440,0.000591,0.000347,0.000633,0.018855,0.032057,0.022930,0.016712,0.006826,0.013392,0.009844,0.118619,0.118058,0.060886,0.006217,0.018737,0.021457,0.059841,0.027114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0003.png,sceneD3,off,off,0.000522,0.000199,0.000164,0.000090,0.000180,0.001338,0.001849,0.002598,0.000934,0.000813,0.000196,0.000498,0.001709,0.003985,0.001088,0.000040,0.000138,0.024712,0.092794,0.004812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0004.png,sceneD3,off,off,0.000084,0.000021,0.000018,0.000009,0.000041,0.000904,0.001080,0.000917,0.000633,0.000569,0.000177,0.000200,0.000941,0.002492,0.001924,0.000051,0.000183,0.008006,0.008335,0.001358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0005.png,sceneD3,off,off,0.001063,0.000261,0.000272,0.000128,0.000287,0.012047,0.028644,0.054106,0.023626,0.017507,0.000822,0.001219,0.018996,0.110457,0.026723,0.004304,0.011578,0.244330,0.599277,0.083884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0006.png,sceneD3,off,off,0.000736,0.000167,0.000173,0.000094,0.000323,0.007209,0.009949,0.005287,0.004189,0.003029,0.003217,0.002080,0.013863,0.035643,0.029158,0.002780,0.012342,0.088973,0.174437,0.019646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0007.png,sceneD3,off,off,0.000467,0.000183,0.000135,0.000114,0.000189,0.000349,0.000570,0.000901,0.000856,0.003620,0.000212,0.000153,0.000027,0.000526,0.003826,0.000189,0.000177,0.008535,0.077037,0.005900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0000.png,sceneD3,off,off,0.000078,0.000018,0.000015,0.000009,0.000058,0.002085,0.003918,0.004236,0.005829,0.000964,0.000828,0.008396,0.009630,0.003757,0.005340,0.000029,0.000246,0.006240,0.003234,0.000369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0001.png,sceneD3,off,off,0.000218,0.000060,0.000064,0.000057,0.000329,0.000705,0.000797,0.000502,0.001198,0.000918,0.007124,0.024577,0.043707,0.008092,0.013707,0.034198,0.037806,0.215558,0.349020,0.024663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0002.png,sceneD3,off,off,0.000977,0.000216,0.000291,0.000177,0.000378,0.006704,0.011470,0.011250,0.009915,0.004495,0.005837,0.002360,0.027067,0.056540,0.046445,0.001443,0.004548,0.006177,0.015456,0.005906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0003.png,sceneD3,off,off,0.000175,0.000056,0.000058,0.000043,0.000120,0.000311,0.000564,0.000761,0.000204,0.000125,0.000152,0.000260,0.000389,0.000301,0.000052,0.000014,0.000112,0.003165,0.000741,0.000072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0004.png,sceneD3,off,off,0.000053,0.000010,0.000009,0.000006,0.000024,0.000166,0.000224,0.000206,0.000130,0.000073,0.000022,0.000015,0.000044,0.000099,0.000118,0.000001,0.000004,0.000107,0.000089,0.000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0005.png,sceneD3,off,off,0.000162,0.000048,0.000048,0.000023,0.000052,0.000528,0.000902,0.001321,0.000463,0.000517,0.000053,0.000014,0.000042,0.000223,0.000212,0.001105,0.000576,0.013839,0.054556,0.011726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0006.png,sceneD3,off,off,0.000299,0.000066,0.000077,0.000048,0.000193,0.003763,0.005028,0.002057,0.001128,0.000625,0.003236,0.000755,0.001609,0.001309,0.001995,0.000625,0.001489,0.007615,0.006804,0.001186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0007.png,sceneD3,off,off,0.000365,0.000133,0.000094,0.000081,0.000208,0.000949,0.001197,0.002785,0.003233,0.010581,0.001619,0.001273,0.000219,0.004007,0.014331,0.000112,0.000298,0.052782,0.205809,0.002039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/scene08/L0__s20260819__0000.png,scene08,V,on,0.235632,0.154009,0.140934,0.214332,0.170998,0.402199,0.595368,0.300208,0.314254,0.053976,0.987689,0.921629,0.988424,0.883384,0.969934,0.961309,0.693623,0.719430,0.461183,0.786538,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0001.png,scene08,V,on,0.035823,0.012571,0.010163,0.011028,0.024583,0.644394,0.624826,0.314642,0.417795,0.460244,0.982788,0.889157,0.738414,0.837996,0.962979,0.530922,0.606840,0.855636,0.795414,0.386178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0002.png,scene08,V,on,0.164354,0.066644,0.044398,0.048674,0.079463,0.853167,0.951196,0.897600,0.926531,0.873380,0.947681,0.888113,0.952933,0.970836,0.992200,0.678863,0.806409,0.928094,0.835732,0.728181,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0003.png,scene08,H_weak,on,0.004086,0.001623,0.001705,0.001539,0.002756,0.015824,0.037645,0.012412,0.007547,0.005628,0.157803,0.071292,0.327063,0.095975,0.053396,0.309664,0.267704,0.412711,0.093810,0.188103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
on/scene08/L0__s20260819__0004.png,scene08,V,on,0.019430,0.004769,0.004673,0.004463,0.007901,0.021948,0.028992,0.018988,0.015049,0.028264,0.162469,0.024391,0.152249,0.468637,0.632805,0.056478,0.268663,0.657424,0.480919,0.092423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
on/scene08/L0__s20260819__0005.png,scene08,V,on,0.129693,0.046307,0.038130,0.028759,0.022189,0.735188,0.790659,0.846347,0.862001,0.891011,0.376249,0.762502,0.869112,0.984519,0.977249,0.029933,0.028211,0.569672,0.635648,0.325258,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0006.png,scene08,V,on,0.023554,0.006230,0.004431,0.005855,0.017499,0.074539,0.089842,0.017478,0.036680,0.038320,0.436484,0.300204,0.659163,0.164006,0.918493,0.610843,0.460866,0.591491,0.288975,0.696574,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0007.png,scene08,V,on,0.003308,0.000648,0.000433,0.000722,0.004275,0.159842,0.359725,0.056658,0.150551,0.057921,0.975941,0.903359,0.990414,0.913971,0.970836,0.955760,0.830307,0.974527,0.798128,0.810086,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
