frame_id,scene_id,tier,toggle_state,p_A1,p_B1,p_C1,p_D1,p_E1,p_A2,p_B2,p_C2,p_D2,p_E2,p_A3a,p_B3a,p_C3a,p_D3a,p_E3a,p_A3b,p_B3b,p_C3b,p_D3b,p_E3b,g_A1,g_B1,g_C1,g_D1,g_E1,g_A2,g_B2,g_C2,g_D2,g_E2,g_A3a,g_B3a,g_C3a,g_D3a,g_E3a,g_A3b,g_B3b,g_C3b,g_D3b,g_E3b
off/scene08/L5__s20260819__0006.png,scene08,off,off,0.005712,0.001815,0.002166,0.001414,0.004599,0.052608,0.020429,0.016993,0.033310,0.041355,0.091974,0.064368,0.049110,0.021762,0.046171,0.252020,0.679183,0.497762,0.400065,0.054550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0007.png,scene08,off,off,0.000958,0.000196,0.000299,0.000256,0.000812,0.037187,0.019384,0.011148,0.015721,0.007602,0.473264,0.146888,0.028669,0.005864,0.007363,0.715481,0.758819,0.472028,0.052753,0.021006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0000.png,scene08,off,off,0.000557,0.000233,0.000343,0.000172,0.000877,0.034223,0.006599,0.008082,0.005249,0.004864,0.020500,0.010772,0.004427,0.001262,0.000313,0.983142,0.996942,0.946960,0.703127,0.137579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0001.png,scene08,off,off,0.002065,0.000548,0.000777,0.000350,0.001551,0.006543,0.002442,0.002729,0.004263,0.005188,0.003392,0.002412,0.002391,0.001807,0.001982,0.174530,0.525184,0.329799,0.224039,0.038336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0002.png,scene08,off,off,0.007205,0.003816,0.004727,0.002771,0.005026,0.022145,0.016101,0.019283,0.025076,0.020227,0.067007,0.025335,0.071295,0.014047,0.053708,0.394817,0.193039,0.138545,0.074064,0.090545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0003.png,scene08,off,off,0.008164,0.003048,0.002685,0.002789,0.007401,0.375946,0.202622,0.147799,0.223053,0.179231,0.459889,0.349351,0.155352,0.129645,0.146775,0.695210,0.791915,0.792518,0.753575,0.348741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0004.png,scene08,off,off,0.030256,0.017504,0.021415,0.017712,0.040215,0.441186,0.232066,0.301381,0.247041,0.267297,0.356425,0.501775,0.356455,0.144943,0.078484,0.739321,0.904109,0.806293,0.614204,0.203727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0005.png,scene08,off,off,0.001298,0.000450,0.000578,0.000319,0.001007,0.007269,0.003719,0.002045,0.002814,0.003177,0.053847,0.017390,0.004920,0.000724,0.001460,0.286946,0.615786,0.205429,0.063673,0.025058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0006.png,scene08,off,off,0.007298,0.003095,0.003421,0.002195,0.007292,0.054504,0.033139,0.032456,0.049897,0.069092,0.076111,0.039548,0.047031,0.035125,0.089135,0.276112,0.451599,0.355354,0.383239,0.133691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0007.png,scene08,off,off,0.002551,0.000838,0.001147,0.000873,0.002205,0.053109,0.030573,0.012553,0.026789,0.020094,0.486748,0.121905,0.056081,0.015336,0.039424,0.355430,0.300839,0.175163,0.038762,0.025199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0000.png,scene20,off,off,0.023085,0.017202,0.023209,0.012415,0.029290,0.082892,0.031264,0.021729,0.034244,0.069779,0.062994,0.033978,0.017686,0.013017,0.023221,0.796744,0.876445,0.841972,0.771572,0.341527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0001.png,scene20,off,off,0.001282,0.001314,0.001248,0.000531,0.001838,0.001015,0.000310,0.000146,0.000237,0.000937,0.000107,0.000070,0.000122,0.000068,0.000043,0.370402,0.383469,0.214657,0.387025,0.135138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0002.png,scene20,off,off,0.000047,0.000012,0.000009,0.000004,0.000043,0.000040,0.000031,0.000009,0.000048,0.000123,0.000150,0.000051,0.000116,0.000064,0.000123,0.239460,0.241022,0.048073,0.219317,0.136136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0003.png,scene20,off,off,0.001557,0.000925,0.001154,0.000481,0.002037,0.003278,0.002950,0.001541,0.003590,0.013787,0.004619,0.003546,0.004252,0.003856,0.007600,0.332456,0.621952,0.567665,0.568228,0.205374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0004.png,scene20,off,off,0.000536,0.000226,0.000247,0.000142,0.000553,0.001574,0.000703,0.000262,0.000990,0.001132,0.001967,0.000530,0.000753,0.000327,0.001198,0.408792,0.472609,0.199892,0.164805,0.097730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0005.png,scene20,off,off,0.001726,0.001437,0.001707,0.000544,0.002436,0.001233,0.000359,0.000131,0.000283,0.000495,0.000822,0.000112,0.000033,0.000025,0.000042,0.709900,0.714025,0.105005,0.160539,0.050153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0006.png,scene20,off,off,0.000035,0.000006,0.000005,0.000003,0.000034,0.000104,0.000040,0.000008,0.000059,0.000113,0.000215,0.000029,0.000052,0.000051,0.000067,0.323229,0.638550,0.136149,0.241854,0.067065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0007.png,scene20,off,off,0.009544,0.007983,0.010752,0.007789,0.016753,0.469152,0.290279,0.577533,0.355786,0.269385,0.155193,0.195397,0.288252,0.151560,0.089265,0.987784,0.977960,0.958811,0.944826,0.929707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0000.png,scene20,off,off,0.007443,0.003407,0.004064,0.002499,0.012391,0.110458,0.097470,0.037071,0.098921,0.173562,0.422309,0.176992,0.053720,0.072305,0.109236,0.944527,0.984377,0.975641,0.970943,0.720259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0001.png,scene20,off,off,0.001606,0.001454,0.001177,0.000537,0.002794,0.002357,0.000866,0.000258,0.000580,0.001900,0.000528,0.000228,0.000139,0.000159,0.000093,0.418277,0.660893,0.403243,0.661477,0.145209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0002.png,scene20,off,off,0.000031,0.000008,0.000005,0.000002,0.000040,0.000088,0.000089,0.000018,0.000115,0.000254,0.000870,0.000287,0.000179,0.000282,0.000340,0.554677,0.635054,0.132868,0.539772,0.331204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0003.png,scene20,off,off,0.006330,0.005031,0.005299,0.002595,0.007837,0.019851,0.019297,0.010599,0.023113,0.070436,0.030221,0.023867,0.034416,0.040425,0.118060,0.447637,0.682661,0.697442,0.789860,0.450453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0004.png,scene20,off,off,0.006444,0.002684,0.002590,0.001932,0.005623,0.074772,0.039993,0.018748,0.049100,0.028034,0.063059,0.023529,0.014316,0.015040,0.041754,0.801255,0.869413,0.586199,0.614200,0.325607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0005.png,scene20,off,off,0.003828,0.003173,0.003457,0.001114,0.004839,0.004891,0.001376,0.000509,0.001227,0.001848,0.005641,0.000788,0.000185,0.000189,0.000487,0.815343,0.878068,0.267668,0.434457,0.125519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0006.png,scene20,off,off,0.000324,0.000075,0.000062,0.000038,0.000287,0.001206,0.000683,0.000156,0.000740,0.001198,0.003116,0.001046,0.001034,0.000972,0.001780,0.368972,0.539503,0.201856,0.335270,0.152873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0007.png,scene20,off,off,0.003875,0.003470,0.004276,0.002768,0.009073,0.283446,0.244599,0.330700,0.250298,0.215190,0.110592,0.147405,0.209605,0.093787,0.038419,0.985009,0.985386,0.983839,0.969517,0.923290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0000.png,scene20,off,off,0.037826,0.030278,0.038407,0.023647,0.043954,0.215212,0.084660,0.071825,0.094825,0.174521,0.205287,0.166548,0.108523,0.068576,0.106342,0.879095,0.921225,0.912109,0.876486,0.544395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0001.png,scene20,off,off,0.002556,0.002995,0.002454,0.001173,0.003475,0.004714,0.001539,0.001058,0.001276,0.004718,0.000372,0.000922,0.001816,0.000790,0.000330,0.496456,0.558223,0.458679,0.757249,0.364906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0002.png,scene20,off,off,0.000247,0.000076,0.000062,0.000027,0.000232,0.000341,0.000291,0.000126,0.000470,0.000848,0.001155,0.000485,0.000803,0.000571,0.001177,0.480281,0.433677,0.108548,0.452120,0.317809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0003.png,scene20,off,off,0.005521,0.004723,0.005366,0.002554,0.006526,0.016119,0.010241,0.006879,0.013108,0.039128,0.019855,0.018576,0.028783,0.021869,0.049702,0.521194,0.696310,0.601550,0.676474,0.336806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0004.png,scene20,off,off,0.001657,0.000609,0.000630,0.000392,0.001489,0.009688,0.003966,0.001674,0.005123,0.004789,0.005239,0.002452,0.001902,0.001301,0.003231,0.641618,0.752163,0.472436,0.423441,0.204066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0005.png,scene20,off,off,0.003441,0.003414,0.003626,0.001333,0.004324,0.004926,0.001576,0.000858,0.001362,0.002387,0.002228,0.000950,0.000403,0.000181,0.000278,0.770544,0.758040,0.204028,0.347427,0.141486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0006.png,scene20,off,off,0.000068,0.000012,0.000010,0.000005,0.000062,0.000189,0.000097,0.000022,0.000139,0.000255,0.000350,0.000084,0.000136,0.000126,0.000175,0.271265,0.481407,0.103002,0.217506,0.084464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0007.png,scene20,off,off,0.027028,0.021839,0.026102,0.021710,0.041681,0.724340,0.555535,0.805962,0.633449,0.511779,0.284661,0.393960,0.548492,0.374920,0.239301,0.991940,0.980438,0.974667,0.969009,0.964200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0000.png,sceneD3,off,off,0.000089,0.000016,0.000018,0.000019,0.000052,0.000183,0.000686,0.000618,0.001116,0.000510,0.000432,0.008477,0.072419,0.012534,0.001524,0.001334,0.002054,0.105655,0.021129,0.004805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0001.png,sceneD3,off,off,0.000245,0.000072,0.000063,0.000093,0.000256,0.000876,0.001573,0.000524,0.002845,0.002137,0.009800,0.064422,0.381608,0.112554,0.033246,0.009631,0.118432,0.822951,0.511032,0.036848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0002.png,sceneD3,off,off,0.000414,0.000074,0.000124,0.000085,0.000214,0.001416,0.002181,0.002043,0.003024,0.001985,0.013620,0.010771,0.014165,0.007633,0.010295,0.004371,0.006698,0.046440,0.008228,0.003194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0003.png,sceneD3,off,off,0.000653,0.000173,0.000255,0.000220,0.000412,0.000618,0.000805,0.000562,0.000851,0.000957,0.005127,0.011214,0.016101,0.006027,0.003252,0.000871,0.003115,0.049243,0.009547,0.001647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0004.png,sceneD3,off,off,0.000202,0.000056,0.000076,0.000049,0.000168,0.000169,0.000496,0.000529,0.000803,0.000547,0.001067,0.001362,0.008664,0.002372,0.002415,0.003900,0.002966,0.057924,0.031199,0.017827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0005.png,sceneD3,off,off,0.000348,0.000111,0.000114,0.000087,0.000241,0.000459,0.001347,0.001689,0.002472,0.002214,0.004312,0.012241,0.101321,0.032560,0.038797,0.007946,0.007653,0.216528,0.212328,0.089574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0006.png,sceneD3,off,off,0.000587,0.000217,0.000228,0.000181,0.000396,0.001125,0.003510,0.003371,0.005258,0.002924,0.007297,0.012850,0.120216,0.033209,0.029049,0.007360,0.008689,0.150185,0.073968,0.037355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0007.png,sceneD3,off,off,0.000562,0.000151,0.000180,0.000181,0.000523,0.000743,0.000612,0.000231,0.000242,0.000313,0.001087,0.009566,0.005207,0.000594,0.000057,0.003845,0.066085,0.309347,0.096481,0.001970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0000.png,sceneD3,off,off,0.000228,0.000051,0.000047,0.000057,0.000131,0.000677,0.003210,0.004205,0.006212,0.002569,0.000978,0.011389,0.121969,0.039344,0.008812,0.001358,0.001158,0.052115,0.032224,0.011310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0001.png,sceneD3,off,off,0.000043,0.000009,0.000009,0.000013,0.000040,0.000135,0.000189,0.000072,0.000340,0.000237,0.001135,0.008295,0.085359,0.008412,0.001529,0.006137,0.073035,0.781298,0.159455,0.009652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0002.png,sceneD3,off,off,0.000076,0.000015,0.000026,0.000015,0.000046,0.000160,0.000170,0.000229,0.000360,0.000239,0.001084,0.000330,0.000856,0.000629,0.001000,0.019239,0.022160,0.049990,0.014470,0.007085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0003.png,sceneD3,off,off,0.000610,0.000137,0.000115,0.000101,0.000417,0.001078,0.002073,0.002551,0.003888,0.005012,0.000689,0.003188,0.017520,0.031089,0.022015,0.000391,0.002368,0.206804,0.312963,0.029907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0004.png,sceneD3,off,off,0.000082,0.000019,0.000019,0.000011,0.000069,0.000054,0.000167,0.000197,0.000359,0.000359,0.000068,0.000117,0.000781,0.001827,0.001671,0.001213,0.001383,0.149663,0.301194,0.089514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0005.png,sceneD3,off,off,0.000806,0.000179,0.000139,0.000124,0.000514,0.001258,0.006044,0.006377,0.012806,0.009427,0.002853,0.008755,0.047220,0.038458,0.072070,0.004077,0.005553,0.282311,0.449184,0.165331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0006.png,sceneD3,off,off,0.000478,0.000140,0.000143,0.000105,0.000303,0.000551,0.001754,0.001983,0.003599,0.001777,0.000573,0.000711,0.006216,0.004389,0.006711,0.002116,0.003366,0.195009,0.116803,0.025668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0007.png,sceneD3,off,off,0.000385,0.000112,0.000136,0.000123,0.000380,0.000171,0.000229,0.000198,0.000289,0.000310,0.000155,0.001015,0.002094,0.000622,0.000181,0.000741,0.006259,0.137024,0.067533,0.003585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0000.png,sceneD3,off,off,0.000148,0.000032,0.000035,0.000039,0.000109,0.000665,0.002138,0.002238,0.002766,0.001340,0.001257,0.026049,0.116341,0.017820,0.002023,0.008372,0.008637,0.239906,0.077327,0.018778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0001.png,sceneD3,off,off,0.000118,0.000033,0.000028,0.000045,0.000130,0.000549,0.000817,0.000360,0.001544,0.001127,0.003760,0.058462,0.419572,0.060221,0.010731,0.023199,0.247831,0.933546,0.635504,0.056617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0002.png,sceneD3,off,off,0.000248,0.000040,0.000063,0.000047,0.000131,0.000732,0.000935,0.001044,0.001717,0.001490,0.003996,0.007017,0.020745,0.017290,0.010245,0.003995,0.008505,0.107355,0.031346,0.010129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0003.png,sceneD3,off,off,0.000656,0.000153,0.000211,0.000176,0.000454,0.000934,0.001054,0.000992,0.001362,0.001720,0.003234,0.011788,0.024790,0.009895,0.005914,0.001518,0.004723,0.086114,0.039690,0.008554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0004.png,sceneD3,off,off,0.000496,0.000168,0.000217,0.000149,0.000480,0.000899,0.002394,0.002812,0.003663,0.002360,0.003285,0.005786,0.027001,0.010075,0.006973,0.019836,0.010554,0.130916,0.121342,0.070182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0005.png,sceneD3,off,off,0.000429,0.000116,0.000126,0.000105,0.000297,0.000505,0.001595,0.001817,0.002575,0.002266,0.002838,0.009023,0.072750,0.025306,0.023802,0.004373,0.004521,0.213485,0.198942,0.069721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0006.png,sceneD3,off,off,0.000892,0.000272,0.000328,0.000256,0.000632,0.001757,0.003594,0.003010,0.006253,0.004079,0.005943,0.006345,0.034673,0.023701,0.025257,0.004958,0.007557,0.140138,0.073156,0.031580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0007.png,sceneD3,off,off,0.000241,0.000044,0.000067,0.000070,0.000210,0.000270,0.000183,0.000101,0.000126,0.000170,0.000133,0.002728,0.002729,0.000273,0.000016,0.001251,0.039679,0.497931,0.049708,0.000629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/scene08/L0__s20260819__0000.png,scene08,V,on,0.027677,0.012299,0.014898,0.020675,0.071499,0.971832,0.786812,0.447551,0.645439,0.678470,0.978873,0.916821,0.715392,0.737868,0.227879,0.989273,0.999144,0.998672,0.990392,0.503505,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0001.png,scene08,V,on,0.011982,0.003309,0.002822,0.004143,0.023300,0.831175,0.754018,0.365728,0.800087,0.910850,0.921567,0.952957,0.909779,0.949029,0.797222,0.488923,0.983405,0.996590,0.992721,0.551774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0002.png,scene08,V,on,0.008404,0.003471,0.002272,0.003003,0.016057,0.877182,0.915194,0.799947,0.931967,0.948308,0.863530,0.949936,0.899271,0.931530,0.782593,0.488038,0.933812,0.994240,0.979968,0.499859,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0003.png,scene08,H_weak,on,0.013418,0.004133,0.003476,0.003895,0.014736,0.668047,0.554027,0.297508,0.600089,0.598689,0.881908,0.716682,0.505680,0.710725,0.728603,0.887436,0.900164,0.900060,0.930844,0.778347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
on/scene08/L0__s20260819__0004.png,scene08,V,on,0.052975,0.021128,0.019896,0.021635,0.065844,0.766998,0.592492,0.488778,0.684696,0.718370,0.734449,0.803677,0.745677,0.721308,0.669174,0.720790,0.895888,0.927224,0.896053,0.472390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
on/scene08/L0__s20260819__0005.png,scene08,V,on,0.011155,0.002481,0.001816,0.002722,0.020865,0.920400,0.800625,0.397166,0.803784,0.929925,0.873512,0.957174,0.747176,0.901845,0.488208,0.164844,0.969835,0.997431,0.987182,0.120536,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0006.png,scene08,V,on,0.034452,0.009515,0.008602,0.010989,0.054204,0.952346,0.857441,0.696252,0.870348,0.891680,0.962493,0.944289,0.838786,0.921114,0.821346,0.941106,0.994348,0.995008,0.990791,0.697839,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0007.png,scene08,V,on,0.000529,0.000098,0.000082,0.000153,0.000828,0.635729,0.251065,0.037997,0.264849,0.369436,0.953459,0.945647,0.883351,0.908070,0.450753,0.835029,0.995861,0.999837,0.992033,0.441770,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
