frame_id,scene_id,tier,toggle_state,p_A1,p_B1,p_C1,p_D1,p_E1,p_A2,p_B2,p_C2,p_D2,p_E2,p_A3a,p_B3a,p_C3a,p_D3a,p_E3a,p_A3b,p_B3b,p_C3b,p_D3b,p_E3b,g_A1,g_B1,g_C1,g_D1,g_E1,g_A2,g_B2,g_C2,g_D2,g_E2,g_A3a,g_B3a,g_C3a,g_D3a,g_E3a,g_A3b,g_B3b,g_C3b,g_D3b,g_E3b
off/scene08/L5__s20260819__0002.png,scene08,off,off,0.000139,0.000049,0.000074,0.000026,0.000074,0.000070,0.000034,0.000038,0.000073,0.000083,0.000646,0.000297,0.001013,0.000052,0.000287,0.070935,0.032728,0.015009,0.001595,0.001891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0003.png,scene08,off,off,0.001185,0.000596,0.000577,0.000542,0.001537,0.036471,0.033077,0.012889,0.030497,0.053533,0.165511,0.128334,0.067672,0.033183,0.039119,0.390389,0.404708,0.469785,0.272120,0.118241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0004.png,scene08,off,off,0.036949,0.026316,0.026559,0.033489,0.062833,0.568732,0.416124,0.498400,0.500875,0.554608,0.713432,0.796390,0.784956,0.518100,0.480116,0.767897,0.802765,0.863295,0.677897,0.420327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0005.png,scene08,off,off,0.000317,0.000064,0.000178,0.000083,0.000283,0.001050,0.000378,0.000299,0.000308,0.000288,0.009887,0.004071,0.000657,0.000064,0.000054,0.132086,0.414243,0.096938,0.002966,0.000590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0006.png,scene08,off,off,0.001017,0.000309,0.000514,0.000277,0.000682,0.002730,0.000955,0.000598,0.001274,0.001876,0.018041,0.004732,0.002065,0.000399,0.002142,0.068188,0.117388,0.041373,0.009031,0.002600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L5__s20260819__0007.png,scene08,off,off,0.000212,0.000042,0.000084,0.000053,0.000161,0.002101,0.001044,0.000564,0.000923,0.000903,0.032482,0.008616,0.002686,0.000472,0.000548,0.080566,0.104372,0.063134,0.002631,0.001174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0000.png,scene08,off,off,0.000128,0.000063,0.000126,0.000043,0.000207,0.003187,0.000658,0.000615,0.000703,0.000611,0.007879,0.002375,0.000802,0.000279,0.000163,0.960089,0.989132,0.727950,0.144081,0.029030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0001.png,scene08,off,off,0.000486,0.000147,0.000200,0.000081,0.000337,0.000390,0.000200,0.000185,0.000326,0.000546,0.000862,0.000384,0.000577,0.000371,0.000900,0.035423,0.052910,0.036965,0.026093,0.013300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0002.png,scene08,off,off,0.001230,0.000660,0.000757,0.000454,0.001117,0.001928,0.002301,0.002276,0.003747,0.003915,0.037668,0.010633,0.037020,0.002108,0.012777,0.302229,0.102820,0.053430,0.018867,0.028914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0003.png,scene08,off,off,0.003115,0.001299,0.001167,0.001230,0.003318,0.155002,0.111587,0.064362,0.128723,0.144448,0.344141,0.396757,0.286705,0.160966,0.164155,0.408825,0.456058,0.605622,0.526578,0.223498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0004.png,scene08,off,off,0.019260,0.012799,0.015242,0.013830,0.028657,0.252587,0.145164,0.179049,0.181611,0.236767,0.309100,0.390979,0.296038,0.101284,0.104839,0.596125,0.766364,0.707096,0.354822,0.119744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0005.png,scene08,off,off,0.000204,0.000050,0.000092,0.000046,0.000189,0.000423,0.000433,0.000176,0.000375,0.000701,0.017923,0.006979,0.001414,0.000173,0.000394,0.051068,0.142755,0.036363,0.004394,0.002700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0006.png,scene08,off,off,0.001355,0.000579,0.000814,0.000449,0.001300,0.005493,0.003020,0.002329,0.004931,0.009563,0.026551,0.007360,0.009813,0.005587,0.022939,0.096203,0.100897,0.059994,0.022930,0.015714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0007.png,scene08,off,off,0.000074,0.000015,0.000030,0.000014,0.000067,0.001156,0.000772,0.000201,0.000652,0.000892,0.064904,0.014463,0.002940,0.000567,0.000988,0.037020,0.030890,0.024091,0.000968,0.001108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0000.png,scene20,off,off,0.003700,0.004412,0.005276,0.001997,0.004176,0.003290,0.001230,0.000465,0.001517,0.004320,0.008773,0.001552,0.001336,0.002967,0.023067,0.305461,0.395256,0.210074,0.232322,0.090303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0001.png,scene20,off,off,0.000005,0.000004,0.000005,0.000002,0.000013,0.000001,0.000000,0.000000,0.000000,0.000002,0.000002,0.000000,0.000001,0.000006,0.000000,0.056677,0.033076,0.051220,0.032947,0.023275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0002.png,scene20,off,off,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000001,0.000000,0.054479,0.030325,0.013392,0.017723,0.027928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0003.png,scene20,off,off,0.000055,0.000063,0.000075,0.000017,0.000066,0.000042,0.000025,0.000009,0.000040,0.000236,0.000292,0.000087,0.000182,0.000863,0.005225,0.226879,0.343370,0.254836,0.208966,0.132526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0004.png,scene20,off,off,0.000007,0.000004,0.000006,0.000002,0.000009,0.000005,0.000002,0.000001,0.000003,0.000007,0.000019,0.000001,0.000005,0.000005,0.000016,0.084140,0.061134,0.036199,0.010370,0.017281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0005.png,scene20,off,off,0.000023,0.000025,0.000030,0.000007,0.000060,0.000008,0.000002,0.000000,0.000002,0.000008,0.000074,0.000004,0.000000,0.000009,0.000005,0.617590,0.491069,0.072230,0.082321,0.053300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0006.png,scene20,off,off,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000010,0.000000,0.000000,0.000011,0.000002,0.280872,0.376502,0.102963,0.106622,0.067171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0007.png,scene20,off,off,0.000699,0.000671,0.001201,0.000679,0.001308,0.021982,0.008465,0.015680,0.009645,0.011847,0.013297,0.005582,0.006806,0.003881,0.003289,0.840628,0.775840,0.625299,0.430678,0.409395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0000.png,scene20,off,off,0.001000,0.000553,0.000634,0.000231,0.001857,0.004443,0.009457,0.002192,0.014863,0.038090,0.175212,0.025890,0.007332,0.026895,0.124877,0.834756,0.965180,0.891985,0.961649,0.718061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0001.png,scene20,off,off,0.000012,0.000009,0.000008,0.000002,0.000043,0.000006,0.000003,0.000000,0.000003,0.000019,0.000017,0.000001,0.000001,0.000023,0.000002,0.411475,0.565061,0.356807,0.581815,0.182163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0002.png,scene20,off,off,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000001,0.000000,0.000001,0.000003,0.000047,0.000005,0.000003,0.000049,0.000008,0.799876,0.707015,0.168544,0.571173,0.552400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0003.png,scene20,off,off,0.000120,0.000160,0.000173,0.000047,0.000155,0.000127,0.000081,0.000034,0.000170,0.000798,0.001010,0.000357,0.001109,0.004566,0.035541,0.282727,0.450951,0.335148,0.317413,0.192096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0004.png,scene20,off,off,0.000053,0.000028,0.000031,0.000015,0.000056,0.000153,0.000057,0.000018,0.000101,0.000110,0.000474,0.000054,0.000096,0.000152,0.000399,0.258584,0.343599,0.125322,0.054860,0.035129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0005.png,scene20,off,off,0.000046,0.000041,0.000043,0.000009,0.000103,0.000056,0.000018,0.000004,0.000025,0.000058,0.000556,0.000042,0.000006,0.000119,0.000077,0.935366,0.937480,0.395943,0.594344,0.388475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0006.png,scene20,off,off,0.000005,0.000001,0.000001,0.000000,0.000006,0.000009,0.000005,0.000000,0.000005,0.000019,0.000230,0.000029,0.000023,0.000126,0.000090,0.211845,0.221544,0.071868,0.086956,0.075539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0007.png,scene20,off,off,0.000350,0.000302,0.000410,0.000192,0.000843,0.010427,0.012285,0.009682,0.016748,0.017924,0.012547,0.006391,0.007791,0.007110,0.006047,0.923310,0.947823,0.920887,0.886632,0.799633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0000.png,scene20,off,off,0.006533,0.008739,0.010401,0.004122,0.006601,0.008187,0.002798,0.001284,0.003875,0.009338,0.032900,0.009490,0.010137,0.014195,0.100296,0.555717,0.629800,0.389200,0.396416,0.165909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0001.png,scene20,off,off,0.000014,0.000016,0.000015,0.000006,0.000035,0.000006,0.000002,0.000000,0.000002,0.000015,0.000009,0.000003,0.000006,0.000039,0.000003,0.136856,0.085804,0.117520,0.198675,0.118720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0002.png,scene20,off,off,0.000001,0.000000,0.000000,0.000000,0.000002,0.000001,0.000001,0.000000,0.000001,0.000004,0.000009,0.000001,0.000003,0.000008,0.000008,0.180908,0.092800,0.027422,0.123573,0.140906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0003.png,scene20,off,off,0.000060,0.000091,0.000103,0.000025,0.000073,0.000063,0.000029,0.000013,0.000057,0.000290,0.000467,0.000221,0.000814,0.003021,0.016551,0.328825,0.434668,0.317708,0.249417,0.164099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0004.png,scene20,off,off,0.000018,0.000009,0.000012,0.000004,0.000018,0.000018,0.000006,0.000002,0.000009,0.000017,0.000059,0.000006,0.000015,0.000013,0.000043,0.104454,0.085624,0.042668,0.013032,0.019010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0005.png,scene20,off,off,0.000034,0.000034,0.000041,0.000010,0.000068,0.000017,0.000006,0.000001,0.000006,0.000020,0.000102,0.000011,0.000003,0.000016,0.000011,0.651922,0.483950,0.086776,0.091937,0.077311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0006.png,scene20,off,off,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000011,0.000001,0.000001,0.000014,0.000004,0.193065,0.219923,0.056038,0.059058,0.059708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0007.png,scene20,off,off,0.003403,0.003775,0.005561,0.003668,0.004880,0.094712,0.041483,0.069174,0.050095,0.048721,0.048518,0.025724,0.038082,0.021995,0.028338,0.898646,0.780589,0.607990,0.555992,0.634441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0000.png,sceneD3,off,off,0.000142,0.000043,0.000049,0.000037,0.000116,0.000435,0.001382,0.001132,0.002041,0.000921,0.002167,0.008664,0.077896,0.018104,0.009578,0.007311,0.004527,0.122125,0.068583,0.026929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0001.png,sceneD3,off,off,0.000331,0.000118,0.000087,0.000116,0.000379,0.001856,0.001763,0.000356,0.002766,0.003428,0.022718,0.063104,0.326852,0.131906,0.091947,0.011176,0.177284,0.891596,0.765170,0.058730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0002.png,sceneD3,off,off,0.000453,0.000100,0.000163,0.000084,0.000258,0.001628,0.002210,0.002208,0.002810,0.001821,0.016326,0.006819,0.008639,0.006011,0.014352,0.008299,0.010087,0.045878,0.016860,0.006842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0003.png,sceneD3,off,off,0.000546,0.000210,0.000286,0.000202,0.000420,0.000644,0.000799,0.000554,0.000684,0.000937,0.006386,0.006434,0.007030,0.004491,0.004405,0.001757,0.004385,0.043043,0.017493,0.003640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0004.png,sceneD3,off,off,0.000128,0.000050,0.000070,0.000031,0.000120,0.000098,0.000279,0.000272,0.000472,0.000387,0.001071,0.000496,0.002957,0.001036,0.003406,0.008574,0.003825,0.045205,0.026307,0.025261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0005.png,sceneD3,off,off,0.000172,0.000077,0.000070,0.000045,0.000139,0.000366,0.001092,0.001583,0.002179,0.001934,0.006951,0.012076,0.121258,0.046982,0.091610,0.019660,0.013759,0.253417,0.358748,0.214404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0006.png,sceneD3,off,off,0.000451,0.000220,0.000228,0.000167,0.000335,0.001479,0.004223,0.003874,0.005813,0.003260,0.012005,0.014350,0.138014,0.039837,0.037332,0.013279,0.014013,0.192805,0.082207,0.038427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0007.png,sceneD3,off,off,0.001518,0.000708,0.000677,0.000698,0.001519,0.002771,0.002732,0.000825,0.001183,0.001599,0.017791,0.022959,0.011030,0.003974,0.002630,0.008855,0.082750,0.202062,0.264696,0.010272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0000.png,sceneD3,off,off,0.000189,0.000055,0.000059,0.000055,0.000137,0.000592,0.002342,0.002841,0.004636,0.001634,0.002597,0.008976,0.095448,0.019248,0.009124,0.003708,0.003208,0.070226,0.035076,0.010592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0001.png,sceneD3,off,off,0.000025,0.000005,0.000006,0.000007,0.000022,0.000073,0.000082,0.000028,0.000140,0.000108,0.000699,0.002689,0.025547,0.002399,0.000593,0.004148,0.068883,0.668673,0.083631,0.003390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0002.png,sceneD3,off,off,0.000049,0.000010,0.000018,0.000006,0.000032,0.000130,0.000101,0.000145,0.000162,0.000111,0.000409,0.000077,0.000077,0.000059,0.000136,0.096843,0.169145,0.122721,0.050798,0.014307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0003.png,sceneD3,off,off,0.000345,0.000119,0.000150,0.000080,0.000328,0.000546,0.000570,0.000800,0.001017,0.001058,0.000419,0.000215,0.000343,0.000776,0.001628,0.006261,0.015324,0.064446,0.092553,0.018469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0004.png,sceneD3,off,off,0.000071,0.000020,0.000019,0.000011,0.000061,0.000059,0.000204,0.000317,0.000585,0.000654,0.000143,0.000378,0.007379,0.017352,0.012422,0.000966,0.001102,0.158412,0.348984,0.127507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0005.png,sceneD3,off,off,0.000546,0.000178,0.000148,0.000111,0.000381,0.000788,0.002550,0.003294,0.005508,0.004653,0.003141,0.005073,0.028182,0.019757,0.059019,0.009580,0.006459,0.210472,0.397738,0.217967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0006.png,sceneD3,off,off,0.000339,0.000124,0.000156,0.000087,0.000260,0.000414,0.000812,0.000930,0.001778,0.000934,0.000521,0.000223,0.001825,0.000918,0.002224,0.009293,0.013315,0.178233,0.073796,0.017653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0007.png,sceneD3,off,off,0.000374,0.000149,0.000213,0.000135,0.000417,0.000169,0.000136,0.000093,0.000137,0.000156,0.000168,0.000225,0.000134,0.000061,0.000043,0.005190,0.041814,0.074878,0.041467,0.002251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0000.png,sceneD3,off,off,0.000071,0.000021,0.000028,0.000024,0.000061,0.000432,0.001491,0.001844,0.001790,0.000697,0.002164,0.020568,0.125125,0.016408,0.002400,0.015671,0.008959,0.158862,0.037898,0.015432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0001.png,sceneD3,off,off,0.000072,0.000022,0.000020,0.000027,0.000071,0.000379,0.000443,0.000161,0.000604,0.000484,0.002539,0.018385,0.160400,0.016234,0.003106,0.016549,0.187844,0.860650,0.371416,0.016248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0002.png,sceneD3,off,off,0.000098,0.000016,0.000029,0.000015,0.000054,0.000254,0.000287,0.000340,0.000438,0.000418,0.001888,0.002025,0.006176,0.005553,0.004092,0.002412,0.003998,0.057964,0.017253,0.006596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0003.png,sceneD3,off,off,0.000186,0.000057,0.000078,0.000049,0.000133,0.000175,0.000196,0.000194,0.000192,0.000351,0.000937,0.001856,0.003743,0.003221,0.002506,0.000838,0.001296,0.022885,0.018389,0.007261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0004.png,sceneD3,off,off,0.000168,0.000076,0.000095,0.000043,0.000169,0.000184,0.000546,0.000620,0.000894,0.000806,0.001173,0.000906,0.005458,0.003125,0.006372,0.014659,0.003971,0.067048,0.068596,0.086170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0005.png,sceneD3,off,off,0.000070,0.000024,0.000028,0.000017,0.000052,0.000081,0.000218,0.000310,0.000379,0.000431,0.001514,0.002946,0.038961,0.014041,0.016952,0.004284,0.002557,0.128799,0.120136,0.088841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0006.png,sceneD3,off,off,0.000270,0.000111,0.000145,0.000098,0.000214,0.000619,0.001301,0.001055,0.001789,0.001223,0.005231,0.003902,0.039603,0.014781,0.011804,0.006735,0.006240,0.110407,0.030401,0.019315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0007.png,sceneD3,off,off,0.000318,0.000094,0.000123,0.000144,0.000284,0.000361,0.000247,0.000106,0.000150,0.000240,0.000712,0.002901,0.003783,0.000736,0.000138,0.001009,0.013375,0.195760,0.037105,0.000915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/scene08/L0__s20260819__0000.png,scene08,V,on,0.036114,0.018663,0.022394,0.029525,0.081254,0.938582,0.700396,0.282675,0.646857,0.636777,0.971502,0.868530,0.639198,0.783864,0.431967,0.958303,0.997734,0.993980,0.973999,0.251436,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0001.png,scene08,V,on,0.015157,0.005711,0.004707,0.005973,0.028988,0.782377,0.707698,0.296439,0.782313,0.891576,0.910179,0.913510,0.819434,0.937408,0.823017,0.425246,0.967211,0.985855,0.987463,0.445515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0002.png,scene08,V,on,0.010174,0.003545,0.001877,0.002150,0.012580,0.897024,0.952209,0.901918,0.965560,0.972123,0.724068,0.964081,0.848155,0.978231,0.902342,0.079148,0.631756,0.974588,0.968454,0.420814,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0003.png,scene08,H_weak,on,0.007242,0.003291,0.002429,0.002903,0.008761,0.510901,0.598758,0.355232,0.682361,0.676166,0.875593,0.764717,0.779282,0.829586,0.849058,0.784394,0.810671,0.829333,0.906127,0.765866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
on/scene08/L0__s20260819__0004.png,scene08,V,on,0.024802,0.009317,0.009272,0.009140,0.034064,0.399097,0.389671,0.279644,0.495894,0.589673,0.556344,0.690073,0.642275,0.573204,0.568424,0.393888,0.710672,0.832753,0.810551,0.316726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
on/scene08/L0__s20260819__0005.png,scene08,V,on,0.003224,0.000543,0.000292,0.000314,0.005214,0.589138,0.508581,0.214732,0.629873,0.907960,0.094423,0.762479,0.365909,0.934115,0.478454,0.001508,0.301625,0.986342,0.978707,0.057580,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0006.png,scene08,V,on,0.017217,0.004995,0.004726,0.005212,0.022562,0.835719,0.578533,0.257534,0.673353,0.762839,0.899647,0.846299,0.566529,0.873018,0.762964,0.716527,0.973286,0.967308,0.941260,0.255857,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0007.png,scene08,V,on,0.000334,0.000052,0.000040,0.000066,0.000458,0.589416,0.386493,0.039828,0.480343,0.685230,0.939387,0.967811,0.918687,0.975635,0.714435,0.368161,0.988862,0.999729,0.989318,0.207646,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
