frame_id,scene_id,tier,toggle_state,p_A1,p_B1,p_C1,p_D1,p_E1,p_A2,p_B2,p_C2,p_D2,p_E2,p_A3a,p_B3a,p_C3a,p_D3a,p_E3a,p_A3b,p_B3b,p_C3b,p_D3b,p_E3b,g_A1,g_B1,g_C1,g_D1,g_E1,g_A2,g_B2,g_C2,g_D2,g_E2,g_A3a,g_B3a,g_C3a,g_D3a,g_E3a,g_A3b,g_B3b,g_C3b,g_D3b,g_E3b
off/scene08/L7__s20260819__0003.png,scene08,off,off,0.023498,0.012310,0.011129,0.007479,0.004303,0.065461,0.079084,0.056249,0.053135,0.053125,0.039370,0.021334,0.057324,0.097682,0.218745,0.095054,0.109991,0.075671,0.085584,0.179456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0004.png,scene08,off,off,0.010319,0.003453,0.003863,0.003134,0.003886,0.014066,0.014195,0.012246,0.008380,0.017673,0.018794,0.004627,0.002274,0.003812,0.038928,0.002338,0.025369,0.006260,0.004008,0.001910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0005.png,scene08,off,off,0.000216,0.000055,0.000070,0.000048,0.000118,0.000101,0.000130,0.000086,0.000027,0.000029,0.000047,0.000011,0.000004,0.000002,0.000002,0.000013,0.000014,0.000067,0.000040,0.000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0006.png,scene08,off,off,0.003759,0.001425,0.001891,0.001986,0.002817,0.005959,0.006658,0.004857,0.002470,0.001659,0.009226,0.020769,0.033463,0.001919,0.005323,0.017920,0.019393,0.007754,0.002084,0.005027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene08/L7__s20260819__0007.png,scene08,off,off,0.001196,0.000740,0.000934,0.000715,0.000783,0.030763,0.024502,0.016255,0.007096,0.005552,0.010095,0.006221,0.005289,0.002394,0.001220,0.006129,0.005142,0.003074,0.000713,0.001807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0000.png,scene20,off,off,0.000434,0.000178,0.000156,0.000152,0.000231,0.000051,0.000053,0.000060,0.000029,0.000027,0.000047,0.000017,0.000008,0.000013,0.000026,0.000301,0.000132,0.000232,0.000107,0.000375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0001.png,scene20,off,off,0.000300,0.000182,0.000238,0.000156,0.000288,0.000035,0.000098,0.000260,0.000101,0.000036,0.000086,0.000017,0.000010,0.000004,0.000005,0.001170,0.000200,0.000362,0.000051,0.000185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0002.png,scene20,off,off,0.000036,0.000013,0.000016,0.000006,0.000030,0.000028,0.000074,0.000079,0.000032,0.000041,0.000075,0.000007,0.000005,0.000008,0.000021,0.007324,0.001536,0.004167,0.001403,0.002663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0003.png,scene20,off,off,0.000216,0.000078,0.000057,0.000056,0.000095,0.000003,0.000006,0.000013,0.000008,0.000011,0.000016,0.000005,0.000012,0.000027,0.000033,0.000035,0.000008,0.000051,0.000054,0.000217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0004.png,scene20,off,off,0.000002,0.000001,0.000001,0.000000,0.000002,0.000001,0.000001,0.000002,0.000002,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000920,0.000463,0.001517,0.001513,0.000496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0005.png,scene20,off,off,0.002455,0.001173,0.001898,0.001219,0.000944,0.002382,0.005400,0.022786,0.004051,0.001249,0.004816,0.005074,0.005468,0.002314,0.006251,0.196830,0.008676,0.001001,0.000875,0.085385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0006.png,scene20,off,off,0.000006,0.000002,0.000002,0.000001,0.000005,0.000132,0.000166,0.000107,0.000061,0.000044,0.000067,0.000099,0.000004,0.000007,0.000003,0.000685,0.000689,0.001010,0.000226,0.000359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L0__s20260819__0007.png,scene20,off,off,0.001967,0.001692,0.002297,0.002034,0.000533,0.001066,0.002960,0.032657,0.002052,0.000633,0.000923,0.000293,0.000189,0.000040,0.000028,0.578094,0.007566,0.001017,0.002846,0.156215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0000.png,scene20,off,off,0.003984,0.001757,0.001835,0.001778,0.001193,0.000424,0.001472,0.002552,0.001079,0.001589,0.005144,0.000327,0.000481,0.004763,0.017418,0.095598,0.032490,0.017633,0.015624,0.072559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0001.png,scene20,off,off,0.000618,0.000307,0.000479,0.000225,0.000357,0.000087,0.000267,0.000652,0.000372,0.000166,0.001533,0.000365,0.000636,0.000563,0.001410,0.053717,0.004118,0.021044,0.023422,0.051156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0002.png,scene20,off,off,0.000276,0.000158,0.000166,0.000050,0.000108,0.000291,0.001345,0.002694,0.001190,0.000971,0.000430,0.000291,0.000619,0.001125,0.002212,0.363593,0.017079,0.082139,0.129486,0.542687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0003.png,scene20,off,off,0.001986,0.001002,0.000772,0.000639,0.000627,0.000068,0.000151,0.000353,0.000275,0.000393,0.000186,0.000023,0.000032,0.000354,0.000917,0.001899,0.000642,0.003488,0.002404,0.004660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0004.png,scene20,off,off,0.000135,0.000054,0.000045,0.000019,0.000061,0.000396,0.000342,0.000233,0.000334,0.000374,0.000218,0.000045,0.000010,0.000057,0.000069,0.163327,0.125829,0.201511,0.292220,0.075842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0005.png,scene20,off,off,0.013430,0.006911,0.010196,0.005218,0.002161,0.003379,0.006353,0.031379,0.006903,0.004166,0.006223,0.006987,0.026383,0.050427,0.145796,0.647447,0.032492,0.003109,0.025718,0.680944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0006.png,scene20,off,off,0.000018,0.000004,0.000004,0.000002,0.000007,0.000249,0.000193,0.000047,0.000031,0.000038,0.000140,0.000133,0.000003,0.000017,0.000004,0.001187,0.000322,0.000629,0.000285,0.000788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0007.png,scene20,off,off,0.102558,0.126810,0.149680,0.114902,0.009418,0.011584,0.055023,0.428942,0.057287,0.029098,0.063064,0.003843,0.004893,0.012731,0.043301,0.978073,0.077931,0.018319,0.220548,0.964026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0000.png,scene20,off,off,0.000506,0.000220,0.000217,0.000211,0.000336,0.000062,0.000077,0.000079,0.000045,0.000041,0.000113,0.000029,0.000013,0.000018,0.000038,0.000297,0.000129,0.000273,0.000088,0.000282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0001.png,scene20,off,off,0.000628,0.000430,0.000578,0.000427,0.000488,0.000068,0.000165,0.000282,0.000085,0.000040,0.000127,0.000013,0.000002,0.000001,0.000002,0.000551,0.000195,0.000289,0.000016,0.000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0002.png,scene20,off,off,0.000234,0.000139,0.000150,0.000059,0.000114,0.000051,0.000130,0.000153,0.000048,0.000072,0.000076,0.000004,0.000002,0.000007,0.000020,0.007537,0.000803,0.002668,0.000948,0.003887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0003.png,scene20,off,off,0.000303,0.000113,0.000079,0.000074,0.000118,0.000006,0.000010,0.000018,0.000009,0.000016,0.000016,0.000004,0.000007,0.000026,0.000047,0.000019,0.000007,0.000053,0.000051,0.000178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0004.png,scene20,off,off,0.000002,0.000001,0.000001,0.000000,0.000002,0.000001,0.000001,0.000001,0.000002,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000756,0.000508,0.002148,0.001081,0.000273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0005.png,scene20,off,off,0.003222,0.002215,0.003894,0.002459,0.001279,0.001804,0.005172,0.019208,0.003694,0.001105,0.005633,0.003563,0.001385,0.000592,0.001297,0.139188,0.005590,0.001006,0.000389,0.032969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0006.png,scene20,off,off,0.000005,0.000001,0.000002,0.000001,0.000004,0.000077,0.000081,0.000046,0.000027,0.000025,0.000030,0.000030,0.000001,0.000002,0.000001,0.000178,0.000206,0.000443,0.000068,0.000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0007.png,scene20,off,off,0.003276,0.003190,0.004210,0.003809,0.000801,0.000179,0.000526,0.003905,0.000519,0.000137,0.000257,0.000043,0.000010,0.000004,0.000003,0.059458,0.000322,0.000056,0.000231,0.009737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0000.png,sceneD3,off,off,0.000364,0.000113,0.000096,0.000052,0.000226,0.032643,0.042934,0.041940,0.071846,0.042329,0.003275,0.034645,0.057404,0.061473,0.134928,0.000545,0.005849,0.104981,0.094804,0.010807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0001.png,sceneD3,off,off,0.000874,0.000247,0.000269,0.000258,0.001190,0.006990,0.005462,0.002300,0.005707,0.005645,0.061578,0.091613,0.245109,0.079186,0.104078,0.255076,0.287921,0.628115,0.601764,0.100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0002.png,sceneD3,off,off,0.005328,0.001287,0.001635,0.001015,0.001456,0.073207,0.137726,0.092641,0.090178,0.034131,0.063971,0.013083,0.110037,0.288034,0.445178,0.008051,0.041762,0.042479,0.079866,0.015869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0003.png,sceneD3,off,off,0.001108,0.000413,0.000393,0.000218,0.000323,0.008760,0.012054,0.020374,0.008176,0.010325,0.000884,0.000593,0.002247,0.018771,0.006242,0.000116,0.000641,0.024439,0.037986,0.002252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0004.png,sceneD3,off,off,0.000250,0.000073,0.000063,0.000028,0.000093,0.003508,0.002406,0.002043,0.001943,0.002571,0.000244,0.000067,0.000367,0.002226,0.008424,0.000108,0.000282,0.010016,0.023945,0.002675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0005.png,sceneD3,off,off,0.001734,0.000579,0.000608,0.000261,0.000367,0.021459,0.036662,0.052402,0.019346,0.019028,0.001128,0.000428,0.002214,0.017879,0.017863,0.004549,0.004377,0.113629,0.304374,0.059234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0006.png,sceneD3,off,off,0.001513,0.000423,0.000492,0.000238,0.000615,0.029477,0.031577,0.012866,0.010214,0.009280,0.012825,0.001987,0.004477,0.016370,0.051770,0.003338,0.007972,0.034691,0.051181,0.011312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0007.png,sceneD3,off,off,0.011594,0.003984,0.003414,0.002476,0.003963,0.067981,0.081146,0.143993,0.207069,0.419166,0.073194,0.067540,0.039431,0.475729,0.881366,0.004926,0.016468,0.700708,0.917765,0.117406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0000.png,sceneD3,off,off,0.000731,0.000236,0.000202,0.000123,0.000325,0.018895,0.041143,0.054528,0.098325,0.040244,0.001120,0.019317,0.237622,0.285967,0.213939,0.000951,0.005268,0.058145,0.076835,0.028982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0001.png,sceneD3,off,off,0.000218,0.000080,0.000077,0.000055,0.000368,0.001325,0.001139,0.000640,0.002254,0.003481,0.003551,0.007515,0.020429,0.002431,0.010789,0.038353,0.055975,0.408403,0.189128,0.031507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0002.png,sceneD3,off,off,0.001481,0.000408,0.000544,0.000256,0.000473,0.016584,0.023038,0.020223,0.015093,0.007480,0.004944,0.002191,0.050692,0.100638,0.062136,0.011781,0.024439,0.045480,0.094959,0.038948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0003.png,sceneD3,off,off,0.000645,0.000239,0.000207,0.000096,0.000160,0.002560,0.002296,0.003243,0.001533,0.002378,0.000260,0.000123,0.000562,0.005603,0.002907,0.000126,0.000256,0.042197,0.182283,0.010444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0004.png,sceneD3,off,off,0.000153,0.000049,0.000039,0.000017,0.000049,0.003364,0.003752,0.003357,0.002626,0.003078,0.000218,0.000143,0.000653,0.006394,0.005633,0.000151,0.000531,0.017690,0.027904,0.004101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0005.png,sceneD3,off,off,0.002725,0.000843,0.000793,0.000331,0.000450,0.032666,0.077218,0.117797,0.060392,0.054736,0.001246,0.000722,0.007078,0.107565,0.056112,0.004863,0.007863,0.196388,0.647237,0.121196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0006.png,sceneD3,off,off,0.001290,0.000333,0.000311,0.000143,0.000337,0.029978,0.035972,0.020395,0.017768,0.015738,0.004846,0.001752,0.010718,0.092625,0.099626,0.002574,0.009333,0.067011,0.258582,0.037032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0007.png,sceneD3,off,off,0.000816,0.000339,0.000257,0.000194,0.000351,0.001454,0.002054,0.002699,0.003427,0.013727,0.000598,0.000185,0.000073,0.001000,0.011945,0.000209,0.000200,0.005997,0.049565,0.006254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0000.png,sceneD3,off,off,0.000353,0.000109,0.000095,0.000059,0.000240,0.011782,0.017967,0.020695,0.039765,0.017668,0.003617,0.014266,0.060199,0.072219,0.106159,0.000372,0.002786,0.043440,0.032644,0.004922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0001.png,sceneD3,off,off,0.000408,0.000132,0.000149,0.000131,0.000662,0.001622,0.001419,0.001178,0.003467,0.004524,0.013669,0.019490,0.047993,0.013245,0.032360,0.080641,0.066928,0.272549,0.384080,0.040858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0002.png,sceneD3,off,off,0.002580,0.000664,0.000872,0.000500,0.000685,0.017664,0.031778,0.033247,0.028075,0.010098,0.009345,0.003016,0.058052,0.190177,0.148056,0.004158,0.012770,0.022897,0.046014,0.012932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0003.png,sceneD3,off,off,0.000325,0.000103,0.000107,0.000075,0.000157,0.001486,0.001959,0.002234,0.000786,0.000621,0.000489,0.000363,0.000592,0.001244,0.000444,0.000030,0.000226,0.005361,0.001909,0.000138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0004.png,sceneD3,off,off,0.000170,0.000043,0.000041,0.000022,0.000056,0.001536,0.001416,0.001055,0.000824,0.000741,0.000151,0.000056,0.000251,0.001203,0.002625,0.000049,0.000124,0.001610,0.002367,0.000671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0005.png,sceneD3,off,off,0.000747,0.000254,0.000251,0.000110,0.000147,0.003493,0.005737,0.009413,0.003480,0.003597,0.000220,0.000043,0.000262,0.003340,0.002543,0.002248,0.001614,0.047643,0.205552,0.032980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0006.png,sceneD3,off,off,0.001078,0.000261,0.000310,0.000162,0.000420,0.020755,0.023438,0.010447,0.006874,0.004937,0.009377,0.001195,0.004205,0.013992,0.027356,0.001948,0.004080,0.016785,0.032761,0.006697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0007.png,sceneD3,off,off,0.000538,0.000150,0.000115,0.000093,0.000318,0.002159,0.002088,0.004459,0.010657,0.039682,0.004120,0.001671,0.000657,0.019939,0.089434,0.000316,0.001119,0.212902,0.517166,0.005006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/scene08/L0__s20260819__0000.png,scene08,V,on,0.275667,0.160509,0.158810,0.220619,0.188723,0.550333,0.643082,0.263595,0.353955,0.117854,0.979744,0.806208,0.980750,0.885816,0.958846,0.966682,0.808609,0.823140,0.687943,0.876240,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0001.png,scene08,V,on,0.045113,0.015988,0.013937,0.016270,0.037812,0.693056,0.707418,0.362587,0.520410,0.558708,0.988030,0.894514,0.826010,0.818198,0.968483,0.715543,0.613544,0.847567,0.736529,0.560318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0002.png,scene08,V,on,0.126818,0.037091,0.026195,0.028961,0.066586,0.880878,0.926216,0.709882,0.853871,0.854194,0.966300,0.814969,0.896586,0.940045,0.991884,0.807846,0.859325,0.956780,0.923434,0.855259,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0003.png,scene08,H_weak,on,0.006501,0.002541,0.002807,0.002817,0.003598,0.050200,0.068732,0.013839,0.013851,0.010938,0.224292,0.094117,0.350074,0.142613,0.065907,0.477622,0.443976,0.508945,0.149990,0.318175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
on/scene08/L0__s20260819__0004.png,scene08,V,on,0.020472,0.006119,0.006261,0.006006,0.009327,0.035377,0.035450,0.014780,0.015241,0.032506,0.363658,0.040198,0.136624,0.336780,0.628227,0.220673,0.615456,0.650154,0.464211,0.148215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
on/scene08/L0__s20260819__0005.png,scene08,V,on,0.102143,0.034658,0.032553,0.023578,0.020392,0.789464,0.739204,0.722598,0.782164,0.846483,0.608435,0.755989,0.877839,0.984337,0.967556,0.105645,0.101964,0.743331,0.757740,0.510571,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0006.png,scene08,V,on,0.024340,0.007094,0.005186,0.006834,0.021403,0.107540,0.114372,0.016276,0.051273,0.063767,0.461307,0.289525,0.738543,0.201900,0.936771,0.790766,0.657311,0.840784,0.634507,0.892335,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0007.png,scene08,V,on,0.005150,0.001180,0.000900,0.001381,0.008656,0.234508,0.320689,0.023856,0.111786,0.091881,0.955373,0.722949,0.980279,0.855100,0.946362,0.974546,0.875484,0.988791,0.882675,0.928215,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
