file,license,license_url,author,credit,date,commons_page,original_url,orig_w,orig_h,harvest_query,title
w3012_cc0_fb9daa_Okcheon_County_Okcheon_ro_Road_Seojeong_Bus_Stop_20240731_02.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,LandAndTree,Own work,2024-07-31,https://commons.wikimedia.org/wiki/File:Okcheon_County_Okcheon-ro_Road_Seojeong_Bus_Stop_20240731_(02).jpg,https://upload.wikimedia.org/wikipedia/commons/8/85/Okcheon_County_Okcheon-ro_Road_Seojeong_Bus_Stop_20240731_%2802%29.jpg,5328,4000,cat:Sidewalks in South Korea,File:Okcheon County Okcheon-ro Road Seojeong Bus Stop 20240731 (02).jpg
w3013_cc0_c0b50c_Okcheon_County_Okcheon_ro_Road_Seojeong_Bus_Stop_20240731_01.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,LandAndTree,Own work,2024-07-31,https://commons.wikimedia.org/wiki/File:Okcheon_County_Okcheon-ro_Road_Seojeong_Bus_Stop_20240731_01.jpg,https://upload.wikimedia.org/wikipedia/commons/7/78/Okcheon_County_Okcheon-ro_Road_Seojeong_Bus_Stop_20240731_01.jpg,3935,2951,cat:Sidewalks in South Korea,File:Okcheon County Okcheon-ro Road Seojeong Bus Stop 20240731 01.jpg
w3014_cc0_164d8d_Okcheon_County_Okji_ro_Road_Okgak_Bridge_20240731_01.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,LandAndTree,Own work,2024-07-31,https://commons.wikimedia.org/wiki/File:Okcheon_County_Okji-ro_Road_Okgak_Bridge_20240731_(01).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f5/Okcheon_County_Okji-ro_Road_Okgak_Bridge_20240731_%2801%29.jpg,5034,3775,cat:Sidewalks in South Korea,File:Okcheon County Okji-ro Road Okgak Bridge 20240731 (01).jpg
w3015_cc0_89f109_Okcheon_County_Okji_ro_Road_Okgak_Bridge_20240731_02.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,LandAndTree,Own work,2024-07-31,https://commons.wikimedia.org/wiki/File:Okcheon_County_Okji-ro_Road_Okgak_Bridge_20240731_(02).jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Okcheon_County_Okji-ro_Road_Okgak_Bridge_20240731_%2802%29.jpg,5328,4000,cat:Sidewalks in South Korea,File:Okcheon County Okji-ro Road Okgak Bridge 20240731 (02).jpg
w3016_cc0_eecf5c_Okcheon_County_Samgeum_ro_Geumgu_Bridge_20240730.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,LandAndTree,Own work,2024-07-30,https://commons.wikimedia.org/wiki/File:Okcheon_County_Samgeum-ro_Geumgu_Bridge_20240730.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ce/Okcheon_County_Samgeum-ro_Geumgu_Bridge_20240730.jpg,5328,4000,cat:Sidewalks in South Korea,File:Okcheon County Samgeum-ro Geumgu Bridge 20240730.jpg
w3017_cc0_8a0bfa_Row_of_trees_on_sidewalk.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,최광모,Own work,2015-04-18 10:49:48,https://commons.wikimedia.org/wiki/File:Row_of_trees_on_sidewalk.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Row_of_trees_on_sidewalk.jpg,3648,5472,cat:Sidewalks in South Korea,File:Row of trees on sidewalk.jpg
w3018_ccby40_fbe12d_Yeonamyulgeum_ro_Sidewalk_in_Cheonan_City_20270720.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,LandAndTree,Own work,2024-07-20,https://commons.wikimedia.org/wiki/File:Yeonamyulgeum-ro_Sidewalk_in_Cheonan_City_20270720.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fe/Yeonamyulgeum-ro_Sidewalk_in_Cheonan_City_20270720.jpg,4488,3368,cat:Sidewalks in South Korea,File:Yeonamyulgeum-ro Sidewalk in Cheonan City 20270720.jpg
w3019_cc0_a6f640_2010년_9월_제16기_소방간부후보생_최광모_개인_사진_675_최광모_iPhone_3GS.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,최광모 (Choe Kwangmo),Own work,2010-09-01,https://commons.wikimedia.org/wiki/File:2010%EB%85%84_9%EC%9B%94_%EC%A0%9C16%EA%B8%B0_%EC%86%8C%EB%B0%A9%EA%B0%84%EB%B6%80%ED%9B%84%EB%B3%B4%EC%83%9D_%EC%B5%9C%EA%B4%91%EB%AA%A8_%EA%B0%9C%EC%9D%B8_%EC%82%AC%EC%A7%84_675_%EC%B5%9C%EA%B4%91%EB%AA%A8_iPhone_3GS.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7c/2010%EB%85%84_9%EC%9B%94_%EC%A0%9C16%EA%B8%B0_%EC%86%8C%EB%B0%A9%EA%B0%84%EB%B6%80%ED%9B%84%EB%B3%B4%EC%83%9D_%EC%B5%9C%EA%B4%91%EB%AA%A8_%EA%B0%9C%EC%9D%B8_%EC%82%AC%EC%A7%84_675_%EC%B5%9C%EA%B4%91%EB%AA%A8_iPhone_3GS.jpg,2048,1536,cat:Streets in Seoul,File:2010년 9월 제16기 소방간부후보생 최광모 개인 사진 675 최광모 iPhone 3GS.jpg
,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,최광모,Own work,2015-02-25 18:51:36,https://commons.wikimedia.org/wiki/File:20150228%EC%B5%9C%EA%B4%91%EB%AA%A814.JPG,https://upload.wikimedia.org/wikipedia/commons/8/86/20150228%EC%B5%9C%EA%B4%91%EB%AA%A814.JPG,5472,3648,cat:Streets in Seoul,File:20150228최광모14.JPG
,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Striker9498,Own work,2022-01-02 16:28:47,https://commons.wikimedia.org/wiki/File:20220102_%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C.jpg,https://upload.wikimedia.org/wikipedia/commons/9/99/20220102_%EC%97%AC%EC%9D%98%EB%8C%80%EB%B0%A9%EB%A1%9C.jpg,3456,4608,cat:Streets in Seoul,File:20220102 여의대방로.jpg
w3022_cc0_0756d3_20250215_동작구_상도로.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Striker9498,Own work,2025-02-15 14:02:43,https://commons.wikimedia.org/wiki/File:20250215_%EB%8F%99%EC%9E%91%EA%B5%AC_%EC%83%81%EB%8F%84%EB%A1%9C.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/20250215_%EB%8F%99%EC%9E%91%EA%B5%AC_%EC%83%81%EB%8F%84%EB%A1%9C.jpg,3000,4000,cat:Streets in Seoul,File:20250215 동작구 상도로.jpg
,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,주행거리계,Own work,2012-12-15 14:37:03,https://commons.wikimedia.org/wiki/File:628_Samgakji_Exit_7.JPG,https://upload.wikimedia.org/wikipedia/commons/7/70/628_Samgakji_Exit_7.JPG,3264,2448,cat:Streets in Seoul,File:628 Samgakji Exit 7.JPG
,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Banwol,Own work,"Taken on 5 April 2013, 13:00:00",https://commons.wikimedia.org/wiki/File:813_Mongchontoseong_Exit_1.JPG,https://upload.wikimedia.org/wikipedia/commons/8/88/813_Mongchontoseong_Exit_1.JPG,2592,1944,cat:Streets in Seoul,File:813 Mongchontoseong Exit 1.JPG
,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Banwol,Own work,"Taken on 5 April 2013, 12:14:10",https://commons.wikimedia.org/wiki/File:820_Bokjeong_exit_1.JPG,https://upload.wikimedia.org/wikipedia/commons/1/1b/820_Bokjeong_exit_1.JPG,2592,1944,cat:Streets in Seoul,File:820 Bokjeong exit 1.JPG
,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,Jérôme Banal ( Eden2004 ),Own work,2005-09-10,https://commons.wikimedia.org/wiki/File:Around_Samneung_Park.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/Around_Samneung_Park.jpg,2592,1944,cat:Streets in Seoul,File:Around Samneung Park.jpg
w3027_ccby30_757d12_August_Proudly_to_present_Great_Asia_Seoul_Metropole_Master_.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,pictures Jettcom,https://web.archive.org/web/20161030071704/http://www.panoramio.com/photo/95137570,Taken on 11 August 2013,"https://commons.wikimedia.org/wiki/File:August_Proudly,_to_present_Great_Asia_-_Seoul_Metropole_-_Master_Asia_Photography_2013_-_panoramio_(2).jpg",https://upload.wikimedia.org/wikipedia/commons/c/c1/August_Proudly%2C_to_present_Great_Asia_-_Seoul_Metropole_-_Master_Asia_Photography_2013_-_panoramio_%282%29.jpg,4108,3108,cat:Streets in Seoul,"File:August Proudly, to present Great Asia - Seoul Metropole - Master Asia Photography 2013 - panoramio (2).jpg"
w3028_ccby30_b706cb_Back_street_seoul_鐘路_panoramio.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,yamarhythm,https://web.archive.org/web/20161010043057/http://www.panoramio.com/photo/4180446,Taken on 20 October 2003,"https://commons.wikimedia.org/wiki/File:Back_street_(seoul,%E9%90%98%E8%B7%AF)_-_panoramio.jpg",https://upload.wikimedia.org/wikipedia/commons/0/02/Back_street_%28seoul%2C%E9%90%98%E8%B7%AF%29_-_panoramio.jpg,1280,960,cat:Streets in Seoul,"File:Back street (seoul,鐘路) - panoramio.jpg"
