frame_id,scene_id,tier,toggle_state,p_A1,p_B1,p_C1,p_D1,p_E1,p_A2,p_B2,p_C2,p_D2,p_E2,p_A3a,p_B3a,p_C3a,p_D3a,p_E3a,p_A3b,p_B3b,p_C3b,p_D3b,p_E3b,g_A1,g_B1,g_C1,g_D1,g_E1,g_A2,g_B2,g_C2,g_D2,g_E2,g_A3a,g_B3a,g_C3a,g_D3a,g_E3a,g_A3b,g_B3b,g_C3b,g_D3b,g_E3b
off/scene20/L5__s20260819__0007.png,scene20,off,off,0.053554,0.060888,0.074007,0.055586,0.006080,0.003719,0.016976,0.169313,0.018219,0.005776,0.011683,0.000918,0.001123,0.002037,0.005078,0.841530,0.008915,0.004299,0.033501,0.767636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0000.png,scene20,off,off,0.000354,0.000137,0.000138,0.000143,0.000249,0.000036,0.000043,0.000041,0.000020,0.000018,0.000061,0.000017,0.000006,0.000007,0.000011,0.000096,0.000036,0.000085,0.000024,0.000087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0001.png,scene20,off,off,0.000485,0.000292,0.000359,0.000265,0.000322,0.000018,0.000050,0.000087,0.000023,0.000011,0.000021,0.000002,0.000000,0.000000,0.000000,0.000094,0.000021,0.000061,0.000003,0.000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0002.png,scene20,off,off,0.000051,0.000021,0.000022,0.000009,0.000037,0.000008,0.000022,0.000024,0.000008,0.000013,0.000011,0.000001,0.000001,0.000002,0.000003,0.000433,0.000043,0.000645,0.000170,0.000492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0003.png,scene20,off,off,0.000225,0.000073,0.000054,0.000054,0.000108,0.000004,0.000007,0.000012,0.000006,0.000009,0.000015,0.000004,0.000007,0.000017,0.000022,0.000009,0.000003,0.000028,0.000021,0.000078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0004.png,scene20,off,off,0.000001,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000130,0.000067,0.000503,0.000215,0.000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0005.png,scene20,off,off,0.001655,0.001039,0.001744,0.001138,0.000898,0.000378,0.001406,0.004925,0.001009,0.000219,0.000867,0.000519,0.000201,0.000061,0.000109,0.009284,0.000399,0.000209,0.000035,0.002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0006.png,scene20,off,off,0.000002,0.000000,0.000000,0.000000,0.000002,0.000012,0.000017,0.000010,0.000005,0.000005,0.000005,0.000004,0.000000,0.000000,0.000000,0.000035,0.000036,0.000126,0.000015,0.000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0007.png,scene20,off,off,0.004945,0.004714,0.005934,0.005512,0.001140,0.000147,0.000427,0.002828,0.000395,0.000119,0.000170,0.000022,0.000006,0.000003,0.000003,0.017072,0.000073,0.000026,0.000090,0.004790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0000.png,sceneD3,off,off,0.000233,0.000068,0.000060,0.000031,0.000151,0.015832,0.025013,0.028253,0.039272,0.014642,0.001640,0.019375,0.030913,0.020224,0.040229,0.000127,0.001091,0.036508,0.025736,0.003280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0001.png,sceneD3,off,off,0.000972,0.000273,0.000297,0.000302,0.001437,0.005529,0.005074,0.002281,0.005312,0.005188,0.067841,0.087483,0.289538,0.081899,0.090407,0.182371,0.195903,0.512019,0.478453,0.066539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0002.png,sceneD3,off,off,0.003814,0.000880,0.001179,0.000710,0.001137,0.033913,0.063161,0.060128,0.051136,0.020516,0.024485,0.005094,0.054451,0.147314,0.225952,0.002429,0.011124,0.013430,0.020069,0.006104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0003.png,sceneD3,off,off,0.000594,0.000196,0.000192,0.000113,0.000225,0.002487,0.003930,0.008214,0.002709,0.002817,0.000282,0.000280,0.001056,0.005538,0.001177,0.000017,0.000139,0.012786,0.008944,0.000397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0004.png,sceneD3,off,off,0.000155,0.000039,0.000034,0.000015,0.000059,0.001170,0.001079,0.001232,0.001003,0.000985,0.000067,0.000024,0.000168,0.000816,0.002083,0.000009,0.000026,0.002428,0.004426,0.000416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0005.png,sceneD3,off,off,0.000799,0.000262,0.000268,0.000107,0.000178,0.003983,0.008176,0.016511,0.005786,0.005673,0.000168,0.000053,0.000321,0.003554,0.003000,0.000680,0.000659,0.046252,0.163198,0.018181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0006.png,sceneD3,off,off,0.000875,0.000217,0.000252,0.000132,0.000398,0.010082,0.012754,0.006786,0.004225,0.003097,0.004357,0.000621,0.001393,0.003310,0.009947,0.000489,0.001239,0.010860,0.010678,0.001882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0007.png,sceneD3,off,off,0.008101,0.002754,0.002353,0.001768,0.003053,0.042792,0.058346,0.121250,0.158273,0.319818,0.036313,0.052224,0.034069,0.337008,0.755117,0.001210,0.004962,0.569369,0.815628,0.043287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0000.png,sceneD3,off,off,0.000632,0.000181,0.000171,0.000104,0.000292,0.013089,0.031897,0.049361,0.078044,0.019752,0.000795,0.017888,0.217944,0.191165,0.114467,0.000446,0.002912,0.032847,0.032386,0.010834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0001.png,sceneD3,off,off,0.000262,0.000086,0.000087,0.000067,0.000438,0.001173,0.001069,0.000615,0.001852,0.002657,0.003808,0.009638,0.025376,0.002975,0.011701,0.021340,0.032633,0.331522,0.143763,0.019205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0002.png,sceneD3,off,off,0.001580,0.000432,0.000611,0.000273,0.000513,0.014026,0.019232,0.021316,0.015084,0.007772,0.003724,0.001539,0.037300,0.078373,0.047891,0.006469,0.013987,0.030910,0.065888,0.025408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0003.png,sceneD3,off,off,0.000363,0.000117,0.000101,0.000048,0.000111,0.000876,0.000921,0.001450,0.000583,0.000723,0.000102,0.000077,0.000416,0.002529,0.000850,0.000022,0.000057,0.025513,0.079563,0.002647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0004.png,sceneD3,off,off,0.000106,0.000031,0.000026,0.000012,0.000041,0.001569,0.001838,0.001838,0.001314,0.001188,0.000095,0.000066,0.000262,0.001572,0.001336,0.000022,0.000087,0.004186,0.003621,0.000531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0005.png,sceneD3,off,off,0.002080,0.000601,0.000574,0.000242,0.000356,0.016008,0.049118,0.103412,0.048501,0.035567,0.000640,0.000359,0.005838,0.106074,0.039522,0.001587,0.002607,0.138737,0.620188,0.076733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0006.png,sceneD3,off,off,0.000967,0.000220,0.000225,0.000103,0.000297,0.013839,0.018959,0.013086,0.009712,0.007004,0.002738,0.000808,0.006528,0.042300,0.037897,0.000796,0.003224,0.040549,0.117083,0.010489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0007.png,sceneD3,off,off,0.000662,0.000237,0.000189,0.000153,0.000285,0.000674,0.001036,0.001515,0.001505,0.005793,0.000306,0.000096,0.000032,0.000461,0.005116,0.000076,0.000073,0.003307,0.023073,0.002352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0000.png,sceneD3,off,off,0.000339,0.000099,0.000094,0.000056,0.000241,0.008934,0.015813,0.021270,0.033732,0.010599,0.002737,0.011668,0.045725,0.040098,0.049245,0.000144,0.000986,0.021300,0.012981,0.001971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0001.png,sceneD3,off,off,0.000572,0.000182,0.000211,0.000197,0.000938,0.001719,0.001724,0.001478,0.003541,0.004781,0.018667,0.026080,0.069602,0.015937,0.037369,0.068953,0.056296,0.218694,0.317649,0.033728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0002.png,sceneD3,off,off,0.002427,0.000577,0.000807,0.000452,0.000706,0.011794,0.019593,0.025804,0.021526,0.008985,0.005898,0.001653,0.034921,0.128878,0.102670,0.002497,0.006927,0.012294,0.024893,0.008926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0003.png,sceneD3,off,off,0.000293,0.000088,0.000100,0.000075,0.000195,0.000635,0.000980,0.001173,0.000358,0.000251,0.000298,0.000288,0.000509,0.000529,0.000146,0.000015,0.000111,0.003433,0.000550,0.000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0004.png,sceneD3,off,off,0.000184,0.000044,0.000044,0.000026,0.000069,0.000959,0.001152,0.001037,0.000703,0.000485,0.000119,0.000054,0.000273,0.000804,0.001266,0.000012,0.000030,0.000494,0.000473,0.000165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0005.png,sceneD3,off,off,0.000446,0.000151,0.000152,0.000067,0.000104,0.000989,0.001843,0.003391,0.001325,0.001501,0.000075,0.000012,0.000077,0.001016,0.000818,0.000967,0.000548,0.018120,0.087859,0.015914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0006.png,sceneD3,off,off,0.000867,0.000197,0.000254,0.000144,0.000420,0.011099,0.013609,0.007100,0.004139,0.002566,0.006531,0.000780,0.002479,0.004911,0.009068,0.000889,0.001910,0.007204,0.008879,0.002085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0007.png,sceneD3,off,off,0.000379,0.000108,0.000087,0.000075,0.000293,0.001108,0.001197,0.002772,0.005418,0.018974,0.002102,0.001067,0.000489,0.007980,0.030499,0.000094,0.000346,0.103646,0.233909,0.001631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/scene08/L0__s20260819__0000.png,scene08,V,on,0.255319,0.153158,0.142737,0.219815,0.193873,0.543003,0.673203,0.297169,0.384017,0.123892,0.991327,0.880302,0.988917,0.918870,0.980278,0.974665,0.821751,0.851454,0.710764,0.875419,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0001.png,scene08,V,on,0.040787,0.015038,0.011964,0.013947,0.037409,0.700384,0.686963,0.345711,0.528072,0.609160,0.985634,0.881530,0.780868,0.853837,0.974610,0.715041,0.732754,0.928867,0.844441,0.589776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0002.png,scene08,V,on,0.093286,0.025703,0.016538,0.019599,0.053214,0.880579,0.917497,0.683559,0.832160,0.843841,0.980973,0.860914,0.910187,0.939096,0.994795,0.851661,0.922531,0.974497,0.951843,0.874243,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0003.png,scene08,H_weak,on,0.004181,0.001106,0.001322,0.001328,0.002276,0.033482,0.043011,0.007021,0.007882,0.008065,0.291684,0.069977,0.207968,0.106829,0.096626,0.348808,0.375788,0.543304,0.193857,0.251897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
on/scene08/L0__s20260819__0004.png,scene08,V,on,0.014575,0.003960,0.004154,0.003947,0.007760,0.026929,0.027142,0.011633,0.012379,0.027671,0.340444,0.040837,0.133082,0.303742,0.637423,0.181066,0.583120,0.698829,0.486648,0.131056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
on/scene08/L0__s20260819__0005.png,scene08,V,on,0.084666,0.029066,0.025222,0.019952,0.017833,0.775138,0.711430,0.686235,0.750217,0.823632,0.793734,0.851278,0.916304,0.988337,0.979724,0.168299,0.219146,0.841248,0.863959,0.571354,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0006.png,scene08,V,on,0.019723,0.005361,0.003915,0.005409,0.018379,0.104187,0.111318,0.014454,0.046885,0.059334,0.604532,0.303781,0.744205,0.249227,0.953093,0.785695,0.686314,0.861673,0.660445,0.867212,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0007.png,scene08,V,on,0.003530,0.000619,0.000476,0.000700,0.005661,0.157263,0.249834,0.016465,0.082811,0.066027,0.968248,0.772825,0.984081,0.871894,0.971359,0.962640,0.861342,0.991508,0.908276,0.914063,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
