frame_id,scene_id,tier,toggle_state,p_A1,p_B1,p_C1,p_D1,p_E1,p_A2,p_B2,p_C2,p_D2,p_E2,p_A3a,p_B3a,p_C3a,p_D3a,p_E3a,p_A3b,p_B3b,p_C3b,p_D3b,p_E3b,g_A1,g_B1,g_C1,g_D1,g_E1,g_A2,g_B2,g_C2,g_D2,g_E2,g_A3a,g_B3a,g_C3a,g_D3a,g_E3a,g_A3b,g_B3b,g_C3b,g_D3b,g_E3b
off/scene20/L0__s20260819__0007.png,scene20,off,off,0.000068,0.000072,0.000195,0.000084,0.000357,0.000466,0.000283,0.000209,0.000327,0.000222,0.000840,0.000535,0.000404,0.000128,0.000065,0.021024,0.055127,0.029701,0.002512,0.000859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0000.png,scene20,off,off,0.000104,0.000086,0.000140,0.000133,0.000272,0.000888,0.000699,0.000721,0.000674,0.000327,0.003499,0.006161,0.007227,0.001392,0.000602,0.040794,0.046362,0.016507,0.002455,0.002209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0001.png,scene20,off,off,0.000010,0.000004,0.000009,0.000002,0.000014,0.000044,0.000008,0.000003,0.000013,0.000008,0.001021,0.000101,0.000208,0.000077,0.000029,0.095678,0.043373,0.020851,0.003988,0.003995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0002.png,scene20,off,off,0.000006,0.000002,0.000004,0.000001,0.000006,0.000013,0.000002,0.000001,0.000003,0.000003,0.000674,0.000048,0.000197,0.000078,0.000030,0.090684,0.030856,0.017360,0.005833,0.005492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0003.png,scene20,off,off,0.000829,0.000505,0.001079,0.001162,0.002435,0.001954,0.003073,0.002539,0.003694,0.002209,0.002412,0.006155,0.037470,0.029578,0.007990,0.004969,0.003137,0.004800,0.002154,0.001735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0004.png,scene20,off,off,0.000037,0.000025,0.000080,0.000036,0.000125,0.000435,0.000231,0.000154,0.000245,0.000200,0.000972,0.000731,0.000908,0.000296,0.000145,0.016359,0.029826,0.017158,0.002216,0.001072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0005.png,scene20,off,off,0.000007,0.000003,0.000006,0.000002,0.000009,0.000020,0.000002,0.000001,0.000003,0.000003,0.005722,0.000664,0.000953,0.000123,0.000041,0.063916,0.020835,0.007387,0.001333,0.002062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0006.png,scene20,off,off,0.000001,0.000000,0.000001,0.000000,0.000003,0.000007,0.000002,0.000001,0.000002,0.000001,0.000054,0.000042,0.000131,0.000042,0.000007,0.002191,0.002035,0.002364,0.000300,0.000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L5__s20260819__0007.png,scene20,off,off,0.000216,0.000195,0.000373,0.000221,0.000526,0.004309,0.002833,0.002434,0.003567,0.001228,0.018286,0.016847,0.008867,0.001549,0.000665,0.272541,0.371320,0.097264,0.012033,0.013072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0000.png,scene20,off,off,0.000080,0.000077,0.000194,0.000141,0.000466,0.000162,0.000139,0.000127,0.000132,0.000103,0.000181,0.000332,0.000734,0.000271,0.000094,0.001233,0.001881,0.002520,0.000448,0.000144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0001.png,scene20,off,off,0.000001,0.000000,0.000001,0.000000,0.000003,0.000002,0.000000,0.000000,0.000001,0.000001,0.000021,0.000002,0.000008,0.000004,0.000001,0.004813,0.001846,0.002660,0.000517,0.000329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0002.png,scene20,off,off,0.000004,0.000001,0.000004,0.000001,0.000009,0.000004,0.000000,0.000000,0.000001,0.000002,0.000058,0.000002,0.000007,0.000006,0.000004,0.006947,0.005733,0.007266,0.002121,0.000558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0003.png,scene20,off,off,0.000563,0.000414,0.000956,0.000793,0.002143,0.001107,0.001045,0.000844,0.001270,0.001037,0.001326,0.001879,0.008186,0.004348,0.001252,0.003712,0.003943,0.005950,0.001648,0.000671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0004.png,scene20,off,off,0.000002,0.000001,0.000005,0.000002,0.000011,0.000006,0.000002,0.000001,0.000001,0.000002,0.000012,0.000005,0.000007,0.000002,0.000001,0.001144,0.004715,0.004481,0.000322,0.000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0005.png,scene20,off,off,0.000003,0.000002,0.000004,0.000001,0.000007,0.000008,0.000001,0.000001,0.000002,0.000002,0.000971,0.000071,0.000081,0.000014,0.000006,0.028747,0.013095,0.008388,0.000993,0.000876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0006.png,scene20,off,off,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000001,0.000002,0.000001,0.000000,0.000808,0.000398,0.000493,0.000069,0.000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/scene20/L7__s20260819__0007.png,scene20,off,off,0.000140,0.000139,0.000360,0.000183,0.000732,0.000825,0.000522,0.000413,0.000662,0.000455,0.001235,0.000743,0.000669,0.000275,0.000161,0.018242,0.044949,0.028987,0.003766,0.001250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0000.png,sceneD3,off,off,0.000072,0.000039,0.000215,0.000148,0.000246,0.002610,0.000670,0.000470,0.000625,0.000565,0.030876,0.009827,0.004692,0.000239,0.001029,0.352670,0.857288,0.677429,0.048772,0.004110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0001.png,sceneD3,off,off,0.001035,0.000666,0.001936,0.001608,0.002956,0.018946,0.006135,0.003279,0.006795,0.007002,0.148112,0.093251,0.144927,0.028326,0.024139,0.125111,0.342958,0.462448,0.068568,0.012233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0002.png,sceneD3,off,off,0.000072,0.000028,0.000233,0.000092,0.000288,0.000601,0.000358,0.000343,0.000302,0.000237,0.001551,0.000543,0.001614,0.000280,0.000590,0.014550,0.073265,0.076174,0.017452,0.001187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0003.png,sceneD3,off,off,0.001045,0.000474,0.002579,0.001248,0.003878,0.035945,0.018755,0.018443,0.016932,0.009373,0.047170,0.089864,0.143937,0.011815,0.004095,0.062022,0.517765,0.598353,0.123133,0.004614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0004.png,sceneD3,off,off,0.000163,0.000087,0.000526,0.000267,0.000604,0.002630,0.001038,0.000884,0.001085,0.000997,0.013544,0.002895,0.004519,0.000748,0.003394,0.122093,0.649392,0.595878,0.116902,0.006135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0005.png,sceneD3,off,off,0.000537,0.000259,0.001053,0.000823,0.001631,0.005955,0.004699,0.004673,0.005531,0.003096,0.016243,0.007395,0.014595,0.005102,0.010071,0.046823,0.136626,0.110389,0.033718,0.006423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0006.png,sceneD3,off,off,0.000311,0.000169,0.000858,0.000468,0.000953,0.003722,0.002166,0.002301,0.002533,0.001426,0.018380,0.003238,0.004785,0.001062,0.004083,0.169742,0.497352,0.280111,0.083457,0.012303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L0__s20260819__0007.png,sceneD3,off,off,0.006461,0.004207,0.008230,0.007877,0.014380,0.252867,0.313458,0.270990,0.332382,0.197749,0.483073,0.832711,0.908544,0.644689,0.381793,0.655942,0.948094,0.970918,0.887134,0.475263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0000.png,sceneD3,off,off,0.000048,0.000031,0.000169,0.000117,0.000174,0.001702,0.000420,0.000434,0.000443,0.000279,0.032303,0.013173,0.003373,0.000127,0.000503,0.521041,0.901649,0.633326,0.031226,0.004747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0001.png,sceneD3,off,off,0.000179,0.000098,0.000356,0.000296,0.000603,0.003018,0.000882,0.000572,0.000902,0.000543,0.047972,0.035744,0.036486,0.003042,0.001647,0.062071,0.122473,0.091104,0.004469,0.001603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0002.png,sceneD3,off,off,0.000094,0.000037,0.000274,0.000100,0.000255,0.001170,0.000867,0.001013,0.000765,0.000510,0.005772,0.001586,0.004700,0.000829,0.002663,0.133588,0.596390,0.559462,0.232460,0.021101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0003.png,sceneD3,off,off,0.000678,0.000284,0.001056,0.000554,0.001383,0.034491,0.024173,0.027585,0.021609,0.011771,0.113667,0.266447,0.286933,0.030424,0.016196,0.528394,0.957888,0.962829,0.732073,0.138244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0004.png,sceneD3,off,off,0.000018,0.000009,0.000042,0.000026,0.000068,0.000131,0.000086,0.000071,0.000082,0.000060,0.000660,0.000463,0.001117,0.000332,0.000713,0.021449,0.181663,0.385150,0.067547,0.004206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0005.png,sceneD3,off,off,0.000359,0.000165,0.000570,0.000453,0.000771,0.009881,0.009784,0.010552,0.010499,0.004031,0.073661,0.068930,0.083055,0.015550,0.023684,0.455708,0.813267,0.684154,0.292171,0.088040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0006.png,sceneD3,off,off,0.000054,0.000027,0.000186,0.000098,0.000176,0.000918,0.000442,0.000443,0.000427,0.000194,0.006852,0.001209,0.000671,0.000091,0.000461,0.271038,0.688147,0.234038,0.027385,0.005446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L5__s20260819__0007.png,sceneD3,off,off,0.001890,0.001080,0.002369,0.002177,0.004699,0.039112,0.036566,0.034784,0.047084,0.022471,0.138499,0.318364,0.354641,0.136240,0.066548,0.280018,0.623928,0.630041,0.274258,0.097176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0000.png,sceneD3,off,off,0.000034,0.000019,0.000089,0.000071,0.000145,0.000458,0.000149,0.000135,0.000158,0.000116,0.003625,0.002397,0.000847,0.000101,0.000242,0.061543,0.247920,0.134588,0.006796,0.000882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0001.png,sceneD3,off,off,0.000167,0.000105,0.000340,0.000321,0.000739,0.001280,0.000519,0.000291,0.000526,0.000508,0.008944,0.006736,0.010032,0.002430,0.002002,0.014707,0.045734,0.081512,0.009671,0.001891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0002.png,sceneD3,off,off,0.000005,0.000002,0.000021,0.000008,0.000031,0.000016,0.000010,0.000008,0.000006,0.000005,0.000028,0.000014,0.000036,0.000007,0.000015,0.001045,0.003657,0.003884,0.000782,0.000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0003.png,sceneD3,off,off,0.000066,0.000033,0.000214,0.000113,0.000476,0.000156,0.000100,0.000094,0.000075,0.000049,0.000165,0.000236,0.000357,0.000086,0.000053,0.000583,0.003594,0.007902,0.000831,0.000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0004.png,sceneD3,off,off,0.000025,0.000013,0.000105,0.000050,0.000150,0.000150,0.000065,0.000054,0.000055,0.000044,0.000410,0.000139,0.000235,0.000044,0.000120,0.004993,0.053956,0.067343,0.004667,0.000171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0005.png,sceneD3,off,off,0.000041,0.000021,0.000090,0.000073,0.000176,0.000105,0.000104,0.000097,0.000085,0.000046,0.000159,0.000173,0.000373,0.000141,0.000153,0.001104,0.002034,0.002381,0.000675,0.000162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0006.png,sceneD3,off,off,0.000015,0.000008,0.000050,0.000026,0.000071,0.000036,0.000022,0.000018,0.000017,0.000011,0.000078,0.000026,0.000060,0.000016,0.000032,0.001829,0.004308,0.002699,0.000682,0.000127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
off/sceneD3/L7__s20260819__0007.png,sceneD3,off,off,0.003606,0.001970,0.004008,0.003816,0.009576,0.066166,0.083011,0.062777,0.105095,0.060325,0.138030,0.296771,0.342855,0.215945,0.170945,0.218093,0.726361,0.812475,0.624796,0.160163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on/scene08/L0__s20260819__0000.png,scene08,V,on,0.003995,0.001966,0.002297,0.002747,0.003405,0.473243,0.545808,0.494232,0.578956,0.266578,0.916392,0.994391,0.998775,0.971912,0.674155,0.836779,0.944356,0.968904,0.866899,0.751813,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0001.png,scene08,V,on,0.007091,0.003806,0.005431,0.004797,0.009743,0.690326,0.658059,0.364485,0.523120,0.392116,0.813412,0.980601,0.986916,0.885517,0.752627,0.878668,0.991339,0.998292,0.979898,0.872668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0002.png,scene08,V,on,0.003675,0.001914,0.002565,0.002789,0.004906,0.890447,0.913611,0.743672,0.841540,0.662963,0.786055,0.994850,0.998558,0.973592,0.889232,0.923495,0.997663,0.999797,0.997397,0.962173,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0003.png,scene08,H_weak,on,0.000212,0.000070,0.000051,0.000058,0.000098,0.009362,0.003437,0.003241,0.005311,0.001833,0.832153,0.955821,0.974854,0.423550,0.052100,0.472998,0.686236,0.792158,0.571622,0.378558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
on/scene08/L0__s20260819__0004.png,scene08,V,on,0.018843,0.009942,0.013775,0.012997,0.026074,0.690160,0.615986,0.456598,0.620778,0.467194,0.364668,0.854749,0.954632,0.820734,0.490509,0.364655,0.884913,0.969018,0.878432,0.447012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
on/scene08/L0__s20260819__0005.png,scene08,V,on,0.013060,0.008905,0.016101,0.014282,0.028947,0.969834,0.982598,0.961163,0.978367,0.887207,0.564229,0.993781,0.998067,0.973162,0.753207,0.720037,0.983764,0.998976,0.988067,0.809090,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0006.png,scene08,V,on,0.001842,0.000846,0.000859,0.001064,0.001937,0.389811,0.549826,0.443501,0.495561,0.245707,0.854862,0.995352,0.997833,0.978816,0.811757,0.955443,0.995686,0.998518,0.989820,0.953188,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
on/scene08/L0__s20260819__0007.png,scene08,V,on,0.000350,0.000178,0.000111,0.000139,0.000185,0.088146,0.061402,0.068092,0.087728,0.016359,0.991180,0.999184,0.999055,0.865289,0.228922,0.888582,0.911627,0.923828,0.759677,0.724785,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
